0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0.06109408350101945,0.12824147707930372,0.06432394730567353,0.09599237429717154,0.08866320199845622,0.10504509208210126,0.0904067112263341,0.114576828986229,0.07763340637617955,0.03895772157540767,0.11985617147666389,0.01991789987675727,0.08178442017734673,0.09278949740626251,0.1366159553130383,0.05616926369709374,0.0716421335962808,0.38642186908138737,0.04246373069909229,0.05920577206815332,0.04908342340607277,0.06094341978066588,0.052847253387904254,0.05906825234853172,0.10278096183310152,0.06333417430016441,0.10001694921129159,0.07390314058823264,0.04386195120582284,0.04948039220367394,0.09323420073746283,0.09321308022526663,0.10368686044148273,0.08020986060240798,0.012179319057846442,0.11257502660063942,0.07503226187037715,0.1902075237538771,0.057110086446017644,0.0871577298148921,0.06774410237482564,0.059250746857539345,0.061766633039315746,0.07521635518212022,0.0,0.11780981882453367,0.08138244844561933,0.055617619330914046,0.05855036592476389,0.09322164724145264,0.0482438926168468,0.0577602782052599,0.0748020032560798,0.10413375935651993,0.09746737661763914,4.100440489328347,0.04778285048904172,0.045342439450873025,3.6099799356783144,0.045925738127953704,0.061106891182155405,0.3142792482574563,0.005843443059925356,0.059305005152892665,0.061918211161907266,0.12463057843842885,0.062008816874066085,0.07430756866309006,0.06886813970316476,0.05801785576622275,0.0640621381218769,0.037296101601336694,0.032783031317223474,0.08208773901197937,0.057564793088734446,0.07868003190286756,0.08193702095824194,0.06061187608339271,0.07385325409649729,0.5913360060805323,0.07016157917257458,0.024768486560623682,0.0386332001441093,0.07301081115307842,0.05965396463551071,0.05592794284777308,0.06621710530909056,0.061810190753065895,0.060853435600050444,0.07974132488155414,0.03701300935853854,0.07845295203880684,0.05769988977239191,0.11597372273335378,0.023247199950711974,0.08351321611154137,0.04078038002699696,0.05504815384292654,0.044768894785256225,0.08050198700959763,0.022667859265798788,0.06638050360122784,0.03986730749957074,0.054908338686061535,0.06224158522428789,0.08524713717894708,0.08471162047737694,0.103604171859216,0.494880622089269,0.05273504400757772,0.30375204065515776,0.09896634621242266,0.056048445159230714,0.08091930844799919,0.06018010932232217,0.24773982697870792,0.04849854018860994,0.0628244984004032,0.06221602496475229,0.040931645407391457,0.04893320150515985,0.09114884493576146,0.04865568656641664,0.07789573080741065,0.058604337734417415,0.09439576616738964,0.29388578423835165,0.11528406427685102,0.07753304772440468,0.04779934066855353,0.09192601162862375
0.06707453559246683,0.10639980515147045,0.06305196682615302,0.08300625392708784,0.09554690785563479,0.09983189916001367,0.10042221428110724,0.10901464608988613,0.07923258167387283,0.04710047363039546,0.12236094652069121,0.03296121607355005,0.07265694350075542,0.09735806324688756,0.12748012831185365,0.05008141924806762,0.07534917553044124,1.5657118154072562,0.04205645921498835,0.06477844592336429,0.04860063171604711,0.057932376561995874,0.048927433955791785,0.04861329954365513,0.09471299413828058,0.05318101639410329,0.09879665607783651,0.07426286576287897,0.04244312517076427,0.0434084134013899,0.07536876881537431,0.08576558786202489,0.09182934667742433,0.07134486266118924,0.0,0.10277319595370406,0.06423246027666264,0.17737723952566856,0.05301833285713926,0.08125990707228457,0.06432036400302843,0.06422270105364938,0.053939310600556026,0.06956343106412193,0.009319176435922548,0.11938659069895735,0.0764143572587548,0.05938694619993346,0.0462166071683571,0.07803895424915451,0.04244093287980803,0.05756831969557495,0.06996356517907878,0.09668006655656568,0.09649123692756867,4.5371015879384515,0.04661396612982444,0.03701812643690824,4.483241781604713,0.046907218100768096,0.06402640142211431,0.31547299487989117,0.007682925658301116,0.05358637917386295,0.05145800963629369,0.12435406544615167,0.0527033690999551,0.0633518190156011,0.07708471411750589,0.05677843889488443,0.04601725191101612,0.03838394349875886,0.028852601240806675,0.10286709707174943,0.049345944109981325,0.06677520954544208,0.07243284604230531,0.03896893534268415,0.08058997837536268,0.895699790114431,0.06552839009637221,0.02473372632710661,0.03174940789293388,0.06117162317297762,0.08255908091330962,0.04809630044426163,0.06148653470316238,0.062157442391668094,0.03575111862404028,0.06372779339042563,0.032099391082994054,0.06934213431215662,0.04698662162126455,0.10751674818238798,0.03940772594930492,0.08858665611050331,0.036496403271988824,0.05218381165577703,0.0385823002299026,0.08003798103976353,0.031198220398450063,0.07371111452513326,0.038363361618440624,0.055191704743791724,0.05819790150149895,0.08496849035864767,0.0921766352911382,0.133624329554487,0.4867948061162527,0.044861629966954406,0.23179025262446087,0.08560977203545919,0.0586253346291987,0.08162858728290863,0.058714928465989885,0.24212112494982904,0.0444951005201036,0.061288143595619377,0.060714958427670274,0.03451883610316854,0.043155784111388894,0.0871482060288075,0.04390296523378295,0.07687667160232892,0.06087149478496038,0.08481789282944213,0.30263365368761147,0.09381193105324191,0.09131328834736809,0.03551615752634069,0.11113421653876926
0.05828371383810403,0.07882650393868672,0.060375245006120855,0.07825852164015837,0.09210440465556029,0.10001434802136266,0.09121273674056117,0.1079869566932088,0.07661559267897229,0.03927144882990069,0.11297275334785348,0.06310886246649426,0.06851019764139026,0.0845271722531173,0.09992752299175481,0.05412430433459002,0.07474675362299175,3.0839763840426078,0.04582250007191122,0.06197182548185348,0.04311772588241246,0.05176683527811215,0.04480006819374243,0.036492446661722376,0.09140325912790621,0.053115154652332505,0.08695062727143596,0.07259302885633744,0.039549854224216426,0.04097866347148532,0.05956172572584267,0.08277454438962666,0.08588985877778564,0.06285241808004435,0.03200720160654076,0.10160356459784622,0.0690232492771852,0.1626133055941251,0.06175114998492264,0.07665278167716737,0.041284460630043505,0.06354873931906188,0.04481763889077811,0.0765394599219329,0.02699113340694272,0.11202031504308879,0.09411513427578129,0.08104263521201431,0.03432847932254545,0.06730791161938347,0.04378904801543895,0.06295374783180167,0.06505964489601693,0.08123931168528227,0.09795492051798263,4.849240832206534,0.045708089015821705,0.03829965368858295,5.023804546143992,0.052476614318287214,0.06150338640250528,0.3005364893296093,0.00358027490752196,0.05182700429879893,0.04457551944468586,0.11683757708447885,0.046785352466979686,0.06267897473710834,0.05474031025988645,0.058101385387561585,0.04197830052755665,0.040313605124900995,0.033832158502039265,0.09751671249824884,0.04534181062207973,0.05829211039318278,0.09272276031140037,0.035757559914716915,0.08786707421103684,1.3304183917292893,0.06124973150238498,0.025645771307146625,0.0335054395741853,0.057315576913171414,0.08447171934982793,0.05552414294524845,0.0524530599734302,0.06816023606465783,0.05341747872594623,0.060906551542782975,0.02998872568723928,0.06541458537526867,0.03791575186422083,0.09631877728624805,0.0267322018904521,0.07545118676353327,0.0315776402370372,0.06987240334393535,0.03654151657369839,0.07818743904573118,0.0037140977037179597,0.06315479058077095,0.03940593205081723,0.04962383841868825,0.05422788289434661,0.08465893703213848,0.0866144575799879,0.13901962779039667,0.4975890429937558,0.04249667146234234,0.15436684032634512,0.070385538679578,0.07239335230271757,0.08381973359292968,0.055141090798578166,0.20807774573102153,0.039252970446731844,0.06259638924049794,0.054989159676741076,0.038786548678139465,0.04041439400014599,0.08404214510357655,0.0414801825194322,0.061770716366304074,0.06392797920933267,0.09627074103167615,0.31529218662092523,0.11574760653082546,0.09467833142533504,0.037219615480220514,0.11440262141258152
0.061159494227375794,0.06669808434058735,0.051585065799984946,0.07204804585520821,0.10707497215092136,0.09395883396016311,0.08939763333337858,0.11464676090518776,0.074543192399327,0.12646280659616707,0.12416244821471961,0.042216097785863924,0.06539137064361919,0.09812311577725086,0.12547146283009597,0.03998274245553467,0.07728878233632559,5.64412797667114,0.04891873692052469,0.06709588028992056,0.04530465207981312,0.04314789484787706,0.039908006729259836,0.09363240201858973,0.0901115240447856,0.06591865154083676,0.0825210877007802,0.07914424330859704,0.04034504600167017,0.042642415540337014,0.05804003335179139,0.07992425955789344,0.08773443896200457,0.05902666004014853,0.02639823785940216,0.09643228329505131,0.06321358018848455,0.17525125971205877,0.05858574458223622,0.06999148206947392,0.02571187174012743,0.05039141490181277,0.04291285522546766,0.07444286225666298,0.03151661698393881,0.11365978276220921,0.09201468448914785,0.07172841611910404,0.02820640392640304,0.06207890872687695,0.04064713563467682,0.06544160724137661,0.06812654560471794,0.13511761766877045,0.10502868400891792,4.933950779395882,0.04771379480890745,0.036639443264321905,5.243892349449086,0.05441937174335668,0.05568098979917911,0.30011191730356956,0.004675623591380847,0.05783110357214099,0.039260840849882864,0.11428393019504741,0.042134104593257345,0.05667038860319098,0.04163789804800642,0.06242432009616506,0.04489040467470977,0.037138780558454,0.05838681081368883,0.07888923108229816,0.04470062211192555,0.05438054780951318,0.08842174341011803,0.06002161219428497,0.06946501657762859,2.3249166575411073,0.05658377538800628,0.03314824981139446,0.0293016427312735,0.052147138420332854,0.08520416173124995,0.04360627935159961,0.047032162296977195,0.07364289507011453,0.013146458052916202,0.056865278720671084,0.029469969671556143,0.056108605152514784,0.02783941245736055,0.09001057106698593,0.01662406595678353,0.0628414983363061,0.03182770235305219,0.05805394201148771,0.029978569222267052,0.07554401578100228,0.027528172079408195,0.07453497334873975,0.03265362032654916,0.04549997687488881,0.05157352161292931,0.08204300188937888,0.07403475992098682,0.13776928568468913,0.5191243898989594,0.03859763420956378,0.11898339331652365,0.06969426730613747,0.06589916871446713,0.07286465540506733,0.057735966829468834,0.3844457968115684,0.02665263730940852,0.06433204883023473,0.04870952904195433,0.03069930974797241,0.036029409910980935,0.06893374208348826,0.042088820817304785,0.05874290536810517,0.05483018698966098,0.08883292804732534,0.28184872294661245,0.1414004169324236,0.08962824268642865,0.03582738779899037,0.1307017122759381
0.060803009444194235,0.08645477816020013,0.054584638187302456,0.07421373272931642,0.09793216872641845,0.08752649764421239,0.08964617896549515,0.11475897319669202,0.07552747274054852,0.22162481657833297,0.11766820904476477,0.034043292142831215,0.05707234068790701,0.09226029288649482,0.15151538271616036,0.03469860640597981,0.07053190766743263,5.538641564824236,0.04658815983742496,0.06341095279089194,0.043093611025579064,0.040824926248203226,0.04392661834099293,0.06674337346531906,0.09543719132568511,0.06110653438589942,0.08479996730510182,0.08214290816703534,0.03812605332538304,0.0525854123229937,0.05440488349312706,0.07512926423220637,0.08527330330692134,0.061680105864248144,0.044933625182119574,0.10749857018988414,0.06139881035589673,0.15019082392200558,0.06116322757482188,0.06608863560794752,0.017593363363255357,0.052429244404381535,0.04423171900019731,0.0837811534845625,0.04688791189336526,0.11400837328872886,0.08342852057413642,0.06889409129818781,0.03515346019161239,0.06696468019604256,0.03968619236489063,0.06110550187528844,0.06259236723056696,0.10064426908659323,0.10108002481637189,4.8747200445062315,0.07164991036636245,0.04119545835547435,5.254637042564388,0.04526711223736393,0.058303876642251,0.2808633547477258,0.004466768360968806,0.05542367359204678,0.03878170056915037,0.11296959698155731,0.03954713259402588,0.05561447413281779,0.03911635148502131,0.07341218914913063,0.05608438383883655,0.040662015267495404,0.05765505497821026,0.08928293363320106,0.042860054283182666,0.05391590206324851,0.0815226405631346,0.08604966632751851,0.057076418220977046,3.2438671810297435,0.054934740921745814,0.03654192082421723,0.02984390601206486,0.04939192097438692,0.07898140566512428,0.05651864008395099,0.05072440446619946,0.06670967648591244,0.02350772760769895,0.04869243039322874,0.035086477770129555,0.07271904101615345,0.025933557195799043,0.0903113866375011,0.015906010464686617,0.03884958629751889,0.03019251646180776,0.046862085543066895,0.024278391680541914,0.07858282271453966,0.044646043615413425,0.07416741368025274,0.0330953723642833,0.04220347593697755,0.05532547493117658,0.07802064613836122,0.08513865062796436,0.12016386895891211,0.5502687272515965,0.040218683647130986,0.16440198603726847,0.080694372803128,0.06637841083471552,0.07436037790609845,0.056626376737346204,0.24235735791829366,0.030534368780040948,0.05977732192881528,0.04682781711466092,0.029436593945507274,0.05166231709086006,0.0629213324107003,0.035906267058221586,0.07337913606175284,0.04905037890148526,0.07831255562572245,0.31134965907595613,0.1201672977193194,0.08902639903421469,0.03125405902931302,0.08496938789638077
0.06242843773029548,0.08950306058324801,0.05278692774221387,0.07061933310503538,0.10341314507418803,0.08171819802629195,0.08920430971832334,0.11264101673614936,0.07239928551223697,0.18422570766579185,0.11557160057968074,0.03227041958826879,0.047904394122885406,0.09790501870980571,0.13813724215974907,0.037993287172359676,0.07331261900686126,4.779712782767483,0.05998709478957168,0.07491166889136737,0.06015222096702837,0.034690099586967595,0.04719370049345517,0.0546688035947398,0.09480908193185339,0.05073446896457662,0.08412678357561934,0.08875755611523102,0.03438249652457517,0.05175499885395035,0.02897893560196042,0.06836872439113784,0.06767232454712994,0.0566840879255733,0.08144580471616639,0.10571158119868232,0.06561408776954342,0.13099476839564328,0.06575559746085216,0.058928999809645354,0.010092887980959735,0.05588004410148115,0.051690645527997445,0.10990601037916993,0.057663288397217245,0.11249238392899696,0.08958025614019303,0.05965865784741428,0.03253394893558973,0.07135309149582833,0.030844356676635768,0.05544680276972144,0.05568373266906239,0.0747588206993847,0.0895976811214907,4.722293953976007,0.05713211847049119,0.040828274620839614,5.122625471980301,0.046730419111141605,0.05865130553043982,0.2597864778471366,0.0012765709686434997,0.05321714672601419,0.03578072390552571,0.10893843984720387,0.034499885898552206,0.055569852325616405,0.10249139192956591,0.07763569133668828,0.058312577215272623,0.041781804628958044,0.04316337627621764,0.07831904960210742,0.04030977242928492,0.052211898872843256,0.09302962177470252,0.08658445887749455,0.053883252127814724,4.371301400212784,0.06124198705921929,0.03817862249004134,0.033281192634892355,0.04228925425157634,0.09285542094297293,0.055267972922440047,0.04773146850739593,0.055100909941711775,0.013140825565565778,0.05760924586114063,0.03190921049228929,0.06233385720933848,0.024361357938571693,0.08470887282927339,0.026598848311235795,0.03808431034807978,0.0368532039473943,0.05067822743163797,0.029770945496297573,0.09215220906453724,0.03338744048481299,0.07376895230410448,0.029890854119021027,0.043395313816164495,0.053290995116847796,0.0708103197305983,0.06631089013823525,0.13052263024937522,0.5778354296176246,0.038362051694875735,0.15535093820450188,0.0694940674054865,0.06609006235068683,0.07598011524803373,0.05841345226653456,0.17425708728759512,0.027182112295583725,0.05830482874788915,0.05393752234958296,0.018323794145471712,0.060021390756476535,0.05051541007153938,0.037767825962567496,0.06935697521375059,0.060564399524072304,0.07353878522276594,0.35098328447521493,0.15084278866549988,0.08150616616778542,0.032996471548643845,0.09937876880210456
0.07682466338645748,0.07517427123769457,0.051272796307517424,0.07341839613269556,0.08995340720938776,0.0770648369461675,0.0881888254622637,0.1192488451772866,0.08340539038544968,0.13827365245092885,0.11213245487468587,0.05477051249228801,0.05672258930665595,0.09861234481624158,0.144671602328893,0.029600484439380046,0.06936550427139412,3.908742613670496,0.05088481264993441,0.07849376092969325,0.05353395871596783,0.03166743343117411,0.04647831938161152,0.072950959770065,0.10219071771382744,0.055602576714525606,0.08562934768804592,0.095540834171069,0.03324525701828814,0.05372297097618124,0.022262330773531697,0.08294090342374075,0.06566775264933944,0.054792405970794676,0.055161873449451206,0.11381652070720961,0.058056383928637253,0.13382263779027492,0.07480376139130525,0.05666816178099607,0.016279783038879087,0.05985123593006378,0.04909009395536678,0.10082184499081334,0.07414806505168912,0.10758161627990015,0.0763775727763582,0.05624271299377773,0.0492674701990731,0.06284353559144283,0.025477169207656594,0.06353718665374662,0.050555597477988004,0.08342627998899367,0.0841884160839535,4.516674986138719,0.058134128593559486,0.03926540130461396,4.8874036596849235,0.05466774020105538,0.06193150743734109,0.24462375476787188,0.006432632585866674,0.04512635954387888,0.02658944441103865,0.10475384682359146,0.041193011033080776,0.055989168421555664,0.08376421073594549,0.0771697584798663,0.04393119636252768,0.04204460534893766,0.03598863293476549,0.0695501831100506,0.037552915316013125,0.04604581892390694,0.07589084215714559,0.11400626987093727,0.0606024929427788,4.844926174057542,0.058617390507578505,0.03700874417399917,0.029755271165663736,0.037397415850360397,0.10727059763754995,0.06855270004200986,0.04463739828707341,0.0471831392882199,0.01665475606409251,0.04937483205000969,0.030926278466922044,0.05151584675903919,0.03184155242573963,0.08779585938338834,0.031010235360683983,0.030346474609794203,0.03761801180339626,0.051545430284655455,0.027353664083395523,0.07842069632399544,0.01904492312286938,0.08456715228760454,0.028475931908638123,0.037692216846244075,0.04706172012520459,0.08270018715974693,0.06845157713850401,0.11013131881665732,0.6020905128239931,0.04388638202441314,0.336549775435079,0.0625807312285226,0.05109511417829071,0.07367019346659677,0.05658866291149133,0.44870708030881423,0.02537473792200356,0.05609040389629104,0.06013098194592039,0.01690674203230239,0.06386686498648773,0.04724278658481859,0.04562854007713911,0.06958428911515097,0.05071911873036349,0.07888419502943507,0.2929687115458174,0.2092619178655237,0.07822445210690064,0.024612412900458888,0.09635443010748092
0.07572471650362536,0.07479666505510427,0.04900377020765313,0.06539144553687869,0.08173508158838862,0.07370198950034962,0.07926340779988264,0.11482177005512277,0.0901234178550379,0.12427531856417269,0.10744227657919501,0.033274362467005054,0.08240450927993091,0.08652172447243259,0.11617108058285869,0.029597254359559212,0.06566194728677045,3.0778438931223477,0.04920208923304859,0.09060433505099597,0.0802516250191434,0.039786884883221345,0.04099707238923727,0.06331822718432871,0.1009598405940194,0.0624074832390771,0.09201861275083326,0.09286574475550935,0.02873002560804638,0.03293388974618203,0.026193655657617953,0.07614349388657508,0.06512268434333321,0.05195035069989344,0.046870541946378096,0.10740926498425263,0.05769772278225019,0.13554193939608195,0.06401716327750523,0.04991187812945695,0.017808308925018435,0.05891847244316654,0.04709132064223406,0.09396086434113636,0.09771058596153691,0.11293878723273795,0.0822080185002347,0.044007801125243856,0.04473225592063119,0.06546524234302999,0.02526224896336559,0.061326838125317445,0.0521540679323572,0.08189095107738704,0.0842632715338335,4.3809893337850445,0.0490832722994501,0.03536373276406337,4.583114284751961,0.060413795259009494,0.06168277484029306,0.2274756121654879,0.009018211302258489,0.042305361776109246,0.043052771131231495,0.09868021909765817,0.0448974257451523,0.06012126321649424,0.06778530432686287,0.07050029769803348,0.0643978650487814,0.053025328701524835,0.033400864131131025,0.07432153334793826,0.04420817931434507,0.04743490957604967,0.12821897771963475,0.10297312215871464,0.06356164515307923,4.895537770287167,0.06682916722144155,0.03550046875270225,0.03151662901448791,0.03212526577962283,0.10899089139231885,0.06515683967715971,0.04760944358005534,0.05578999544513519,0.026488744276541288,0.03946818267252237,0.033979813799332424,0.06471110059727073,0.02566808386098575,0.09240319173579714,0.03639981043364494,0.02091219520065476,0.03370359146230761,0.07055962464898514,0.03032605353754062,0.07638976854793664,0.011639513003739055,0.08040856495999689,0.026322675727966954,0.033634696570924896,0.04225896003377409,0.09962133735536391,0.08550511514033758,0.12443892584515678,0.6589387776865729,0.039917556875321406,0.2664253627062901,0.05367441523236306,0.04693204222987289,0.08057988532325493,0.05478781060466537,0.3972139839158276,0.02255466206952332,0.051479332641782234,0.06522029034347235,0.030939106835911428,0.056494419126095666,0.04934810504113207,0.03259249170862035,0.0679387527211829,0.05153650718592134,0.07177096904451037,0.29303695533010843,0.31931605951854464,0.0757438257503818,0.026330414471153918,0.09328531977608547
0.07635360855618853,0.05454617652682216,0.043231132764413566,0.06597094747812791,0.08089975573036835,0.08339252291710865,0.06892158978984779,0.11349845575498411,0.10035237313267442,0.11696447295381711,0.10606683799868753,0.020472563945032104,0.06942004447321354,0.08344962262776486,0.11536359582450927,0.04058641696103094,0.05972915854857416,2.365155779011462,0.03772577358706389,0.08938836405888892,0.05244392271275319,0.0860885588065472,0.038569443164344845,0.07135463785935392,0.11523975500295702,0.05211625893936603,0.09045327963727373,0.09913699696932242,0.041550538260316475,0.03959308704702976,0.019505584665395412,0.08830230141207161,0.0635895828995449,0.04784923441684906,0.025589084096969056,0.10385113548747625,0.06250592859141907,0.14122855946091054,0.0790329523952183,0.05184452599755721,0.017759981651549836,0.05734169962237137,0.04281195968811649,0.11510242244749899,0.1617677109914777,0.1101409031730338,0.08967160886433322,0.04743408696756918,0.02861323426893787,0.06227170251742013,0.026370276549610914,0.06802851494131039,0.04743112432165309,0.0938044517845387,0.06979319071347091,4.152111703565551,0.05758424423543393,0.044092944620364345,4.241860385960452,0.058575518839779905,0.061950469430016766,0.21486159339342797,0.015353924746582774,0.04015801670868212,0.04149257087405241,0.0938567291777313,0.05740803626955882,0.06401551068863943,0.04349976949096966,0.06740391471431377,0.07088210266993591,0.06318467212639636,0.02883119861715652,0.056068155004218447,0.03991334950514062,0.05284612918760453,0.08990632075479449,0.08144018070311307,0.05696510311943918,4.899794569592801,0.06597283251447028,0.034970570750702465,0.025654721841011172,0.024027721367179858,0.10734851182269801,0.06848186434506948,0.047566968398221054,0.048623381805413264,0.015511433901859762,0.04571162932056209,0.03830669472237822,0.057285595793935495,0.02562912784779758,0.08623374295007026,0.034119289728802474,0.06076624424852926,0.030350243139065407,0.06627339710505223,0.026624361388732663,0.07721358050356993,0.03483378784851051,0.08026336299825201,0.026385423097699583,0.028200730287357038,0.04007507565761485,0.12055944451221967,0.0885176947344953,0.12387340769435062,0.6905047085754267,0.053105576684514606,0.4071114633084331,0.04203710262444183,0.03649038750774712,0.08188684913257824,0.05179613914682604,0.5472034916130906,0.016815457755368256,0.050971838439518864,0.06401597370363918,0.045368943672728305,0.0476733046698233,0.06059772185888353,0.04212711524687844,0.06393647677915835,0.046799154522709274,0.08892264851567896,0.2746335135514059,0.24715977098602487,0.06789380392016894,0.020371253634447493,0.0827235411684617
0.06126581892052253,0.0463352997190977,0.043011595165009534,0.06007390322456198,0.07477779696458432,0.1000021954744006,0.05897606530229044,0.11771232469114984,0.12905476316297507,0.08200879207576793,0.10532146118285006,0.011791769805370216,0.06496056686712144,0.08443172203019794,0.11086223835552363,0.046833253939585144,0.06118281857392656,1.827611894893391,0.03792678104430038,0.09917949481151161,0.07180851706329652,0.06671480907026438,0.04087038151609233,0.0900807148462615,0.1333627979292711,0.045822252227195125,0.08571744782122985,0.10165404197287754,0.05230089615649058,0.030130115590302854,0.010136588153501812,0.10167826806169457,0.08382761086150081,0.04882450129610982,0.03908688047415838,0.11535836196239715,0.05888821585932472,0.13991505271707222,0.07525679423690602,0.05180737027162215,0.021278044539670787,0.0669129790356931,0.04653432414509139,0.1038084537845147,0.11649639141865038,0.10836389696524655,0.12468035677912193,0.050710904949046905,0.04176812696670923,0.0992125567129421,0.03335730084454274,0.08241941898465995,0.04644577143325485,0.07809609032881029,0.07259742444521469,3.8272665696792942,0.05054766125371827,0.044401278778238774,3.9350090159545807,0.06153577016024773,0.06313307774531386,0.22316324518482847,0.01655245682530295,0.06166402073795636,0.043586868040829944,0.10784970880318544,0.05654634112194928,0.06954482289071831,0.03424258365566258,0.059400790346326705,0.0920716287578636,0.06998970857285088,0.030499572652358985,0.06436489633138566,0.05618651047767797,0.057630831902937885,0.09022827214128365,0.0659521977029489,0.04856508251279511,4.578376928830581,0.07168517491824032,0.033380209857741185,0.02533138174208735,0.021057637776233373,0.12064711295102402,0.07714888409446555,0.037434633209489816,0.05241142036066773,0.04168980445955979,0.03737150334869932,0.043590679408715374,0.06659892066992798,0.042085478071217514,0.07467768945853927,0.041539696159552573,0.0814406804156806,0.03164612137686295,0.055836694021993344,0.02496172402138858,0.07364580650219886,0.030904942165917035,0.08542817639828183,0.04169959159617272,0.028515956670710378,0.056077222038700046,0.09791165594127714,0.08453757366929825,0.16160527374685604,0.7319285758266985,0.048576068853488995,0.2574526279789789,0.046564353817083716,0.03284398790803455,0.08018376923695232,0.056054499595553316,0.5399951803783257,0.01905315778936804,0.05333061749146249,0.06574776163159765,0.04317198778676935,0.05092615596288835,0.06039348526147998,0.045312450551463906,0.07558755743178613,0.05751185085954047,0.08961927284407592,0.2842096537593233,0.25359233239432516,0.07143785689886988,0.019510969678686884,0.10517805546508546
