0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0.33538667641978714,0.08324500019909745,0.018584886263237597,0.09842118475868261,2.596472302262942,0.10251571389564666,0.051140679856931,0.041716007660159315,0.12144041652403849,0.01636169859740221,0.08675610018551994,0.028740536691319415,0.026865260090731934,0.04888068972363574,0.07492100144045821,0.3268306775562074,0.06987365504988013,0.12204145737441176,0.08960685180045316,0.10256722858160205,0.05748784950535943,0.04875948607634463,0.08818201803030684,0.04295007854706401,0.10249978189744924,0.03608673309309859,0.04765587181781895,0.053327043928271756,0.06890093014316775,0.09037512855519625,0.03905360095289068,0.13288166196155415,0.04146493271487436,0.04663827631522615,0.02647299957492914,0.14559629096898535,0.030670207332013064,0.11825498584558253,0.007527720274083277,0.06278280768188169,0.009000014425588215,0.09865833703874348,0.005350833385050214,0.003251891286201138,0.03497815423748374,0.07926918573784583,0.05129480848640517,0.03123069457134564,0.04282668370671546,0.13307015585952894,0.04928305502416909,0.05382233845876315,0.06169369524167334,0.043258313513268025,0.036329729246858816,0.04645568476639086,0.019937319794793,0.0740245755121602,0.09055223172050526,0.15196233333174214,0.027082497871697687,0.021422633585945598,0.07833599167523585,0.044250140897313654,0.11787193937907225,0.07572534209327807,0.09076932972440087,0.10854271043437468,0.06252056457298998,0.08358256105385682,0.015343403146386849,0.07414916250923106,0.08893464655345988,0.08818625301832639,0.07948408529441496,0.16516187186435305,0.05498922510732347,0.04310058758299254,0.08465817233868553,0.0725183322259309,0.08476305829738408,0.053955977292840004,0.0014458506655141757,0.03290508490119971,0.05797132608742776,0.08228402551274183,0.1143315017957691,0.06858091198843216,0.07899463983748224,0.14238666759841292,0.07743804367809343,0.08264857358274255,0.04891983925533374,0.017614396198666147,0.0015218521657870275,0.07018436370304527,0.22966185761283509,0.050865459346255686,0.03754260144900059,0.06637449326713521,0.43646125385333523,0.07819859348821083,0.09496026588638261,0.08972340635258065,0.02968835794273065,0.04695920296884011,0.03851184408055015,0.06479987539682305,0.050582796812034175,0.03795012373319411,0.0274743486645728,0.05872765412444063,0.043221132342275495,0.040754157131931514,0.02938837426634144,0.060598407192044415,0.002763449720105249,0.0647853187004654,0.14826792654549126,0.059464840839315795,0.10261666392972535,0.03844307792998569,0.1560349811840964,0.08363849968383578,0.09822867365075888,0.12373503306046726,0.1749954876941924,0.07578683946788599,0.06742049646067297
0.30076750797971574,0.08793593833465765,0.03283852391587417,0.10076766642531713,2.575688303523463,0.09380315391075136,0.04991595271925779,0.0433334369686144,0.11275497582501018,0.011865129298059851,0.08267844600214191,0.03219381553606264,0.018355554098869315,0.05164194765026759,0.07602536950849986,0.3584297151984772,0.07134444453540346,0.12111047645262679,0.09243098176792876,0.09602954383592537,0.05643462778181515,0.05061206122952309,0.09160647900835718,0.058914332680242876,0.08909128995010655,0.026410853349220706,0.04229981230178139,0.04889888775505859,0.08399763172690314,0.08412203768832525,0.038490928562575535,0.1406577120803811,0.04200637430481065,0.03365692171049984,0.03452529255028882,0.18797963923561123,0.03773354515933813,0.12242694555753622,0.02062700603205,0.06526556661732286,0.007869150103143218,0.09354200640661985,0.009420436417245503,0.0,0.042106741930822,0.07381704084785035,0.04806911663445667,0.03195136602696837,0.046847838125115865,0.13242912991730826,0.05343203280072287,0.05443149771562483,0.048160435247359815,0.048865786494762066,0.04438379825519585,0.045427699952333325,0.026541411184358116,0.0772375167022011,0.11324624643269852,0.1659154830883444,0.027111223954189582,0.009884540232234448,0.06893714221673433,0.04621871310769807,0.1332571688358273,0.0705373626190991,0.1067544264438339,0.11074548000702855,0.06653947633413948,0.07856010525068308,0.026358848878898587,0.0791926048801703,0.08593149145202192,0.08487736636395377,0.0754127264249373,0.21651479065346854,0.04734775645271212,0.0477430258852268,0.11669061065149523,0.07549213229838676,0.07962109965098821,0.05794180936227648,0.0,0.030748882733489802,0.07251882861365601,0.08946482329447883,0.09697728749956593,0.07453173959001473,0.06872946195625824,0.14885845407444886,0.08048606244283737,0.07877758103589372,0.0351058768779935,0.02532721810608537,0.0032173249701470587,0.07649745431092984,0.2516646521967484,0.049090216006192164,0.03000283813564098,0.07466292413036278,0.32363413346655,0.08498390689706786,0.0983708515245358,0.10043117234204202,0.029425813048309324,0.04570143363674989,0.04120842646327405,0.04992180283833972,0.05323585380177212,0.037533641227281325,0.03049882470649526,0.08043242918693017,0.041433782945669496,0.046061255808550916,0.02690854625125585,0.07312673903982128,0.012474539007980602,0.07540959827997168,0.13578314974558162,0.07466467230677164,0.0997412357456573,0.018927902498472027,0.14776507320223922,0.06887735208688954,0.11410146718920522,0.12590475509821855,0.15480218665447554,0.08208812423205204,0.06820723784947609
0.34659428979806695,0.07429097861050106,0.02215028022086842,0.0826579297039554,2.674994521039553,0.08881913267626264,0.057877133551507476,0.04862287176658823,0.0957698116881198,0.004213582488924757,0.08073512728711331,0.03399991396173798,0.01854240887965596,0.05472743091061011,0.06952901511508411,0.34527826612175355,0.062166004900528544,0.10516472578530772,0.09466108872934201,0.09677385771452512,0.05378620879994906,0.05182418209336266,0.08395177066555387,0.05989672536382172,0.07774961828303038,0.017530243938179865,0.04012548380647032,0.05821396873265416,0.07892197535357416,0.08658490273175065,0.04650863837358061,0.1698272256237281,0.034710099224523186,0.019975548473406407,0.032236250170162316,0.1915997624501612,0.039678819685149753,0.1162439745346145,0.01783211530205895,0.0647630095137106,0.017803260785722422,0.10384990615526866,0.011937682028615152,0.0024835912359692388,0.050539860352430944,0.0721792343380019,0.05357860333207197,0.030219464663538535,0.05697504916621875,0.1334511602239644,0.061179780765178084,0.05187876649617914,0.05449220187032745,0.049078510137271804,0.04862879424160295,0.04654942675310993,0.0313392808001269,0.07476681986760583,0.11191874835627343,0.17065705230508388,0.029565193795192752,0.002093692125464722,0.07874007730198757,0.04073677972422998,0.12725308391806447,0.06280495837093139,0.10854154188418505,0.11865402551134233,0.06914069267672181,0.09061039296975,0.041367315244778505,0.08806654320593706,0.08412799415785101,0.08364425280265159,0.08221682041805321,0.19470343894310513,0.04598323808734684,0.03834729039007324,0.12148005663681981,0.05265847413323313,0.07325746433335704,0.04674465177239795,0.0013698406564118947,0.036592891369512714,0.08197322593531471,0.08272674624140816,0.09583922621464813,0.07544875004882313,0.06848253087065671,0.1520439980343178,0.08189629248547939,0.059989723220213245,0.04712494381771379,0.02664983805213951,0.0,0.08318633758443854,0.24916399286492885,0.053910298167704415,0.02722996244610766,0.07650248229247161,0.22276532721565093,0.08177462850724208,0.09697041210338397,0.09821890354600794,0.0329757664555888,0.052668910083279,0.03920370965581027,0.038055557452702254,0.05012745795783431,0.03803906071331379,0.02543422809129717,0.05701280749133259,0.043454058041916925,0.05618802577422961,0.027391898585000435,0.10158304725659756,0.0067771172676092,0.0671500508519183,0.11652313520207132,0.06284305556362481,0.11827257448441585,0.04048902098847791,0.13677404352858263,0.05972427555959574,0.1277333343931041,0.18176864697773185,0.1390064577742282,0.07788157820187867,0.07120447037292678
0.3114967685430753,0.07254588327806899,0.06569171022310273,0.09359931474555994,2.7652543683304605,0.08548857919440972,0.04997773764663792,0.04856100503229047,0.09056598321732381,0.007854844313862705,0.08804759119071455,0.02766411647750079,0.01676139961266453,0.06436357411219161,0.060690185677539296,0.2907609858076929,0.06211344826041964,0.10936132920066453,0.0918406587000741,0.09317566377225288,0.051029792261039666,0.04947962129859783,0.08427009927209764,0.056032996421212185,0.07192076780342037,0.0147210818387203,0.038201203108317656,0.048287751560262555,0.08838152470416562,0.08287799112332712,0.04871248973951108,0.20041553848648372,0.03709998089864621,0.02429504856101468,0.026383877572814133,0.17517417157938123,0.043169789386012944,0.11047684672761243,0.026388926480975485,0.051713894006673485,0.028239075131316363,0.12942641993362183,0.018590698431556058,0.007281557434069551,0.05141903742376211,0.0633716206453446,0.04591377489893514,0.027746771686621048,0.054882140059094205,0.15437212111015927,0.06300128316799564,0.060158412897240034,0.05504474277301347,0.04494098023378784,0.06199626652635011,0.052075161040379944,0.03802367916912462,0.06991016292509757,0.10920548676009885,0.16667880926235845,0.031210293875051597,0.004386874340627686,0.08729106378152066,0.05032849795018634,0.13571072171718152,0.055504217754636126,0.09892314333766819,0.10998287584727443,0.0698700378522069,0.07653348134917637,0.03935520292603388,0.07894241148968395,0.079856128788662,0.07983995075947613,0.07521745415151815,0.15944031571802778,0.051386511121062656,0.041461975036080845,0.10276496257439866,0.06471190774029535,0.08221804371132158,0.023212565328981534,0.01355240796527893,0.04409596299069597,0.0819502705877975,0.07312973490803834,0.08566817616024068,0.07970746429534595,0.08010964944869237,0.1529478458663851,0.06710223920934633,0.04956436020508184,0.048749029943095476,0.022091845195624748,0.0007040317880248615,0.07852702820197446,0.264868445081755,0.051988921486232124,0.03478155079644354,0.07183672697261168,0.18093344078070034,0.09094620917584374,0.09093733452542935,0.10581946758857708,0.0292256066456517,0.05061790493165115,0.045952511735290705,0.0448610920015793,0.049584045099618175,0.04216883870346668,0.020077625128388687,0.0762528479675516,0.04285700335824748,0.05570684926854196,0.05415270298193322,0.08668756223857049,0.016832794068416337,0.06275634218087625,0.15324595085197676,0.060662515677384364,0.13768011030390145,0.0629921439078715,0.14066489415028594,0.05463568698380066,0.11505030022977952,0.19346737682975554,0.17001478428875644,0.07581558020452007,0.0653598057415022
0.2825698662187679,0.06057234736459289,0.06716963727797183,0.0805142468275244,3.007804603310657,0.0828369960562695,0.0616992950993825,0.054075382345444074,0.08506540461462629,0.009938551612025094,0.08704870219208988,0.030015718079699227,0.01507734296378774,0.07029614483543352,0.04869817584503293,0.2930309135777067,0.0595590053359859,0.09812341878291661,0.07373791278327356,0.09337996363018822,0.05113831796826363,0.044932671651233644,0.0759014634735463,0.06765545608071762,0.0674135571531067,0.02003912563159745,0.03632329430616757,0.04409077527043681,0.10441626030840356,0.07635834203445363,0.04082664891590229,0.2146755627351157,0.035906180742151544,0.01834088464923343,0.03462653639161528,0.16516054022635154,0.037104421872540205,0.10936926431438918,0.01085773177434985,0.0507258982994778,0.024116487450719114,0.1936229976845735,0.02102928568207857,0.010536066687680107,0.05643981935085256,0.07201855788992757,0.057796452574367184,0.03504537997071443,0.0553779623056184,0.13836998353988209,0.057817270566553856,0.059610718130832664,0.05516583389287332,0.05085603444595361,0.07088480334154347,0.050110855814455305,0.044855687354616966,0.0708274216612709,0.1108146145316439,0.1494568790383249,0.03161519746446657,0.0,0.08802056400598807,0.04772974008673444,0.11788504946623742,0.0635734745442141,0.09606643724896223,0.10491172711338141,0.06321703783288707,0.0934230874375621,0.04277350424394372,0.07282248663578111,0.08145420616876814,0.08637071525931014,0.07174006902279358,0.13103855078824872,0.042529528205969294,0.04024864559914278,0.08994427093374727,0.06197461340130678,0.08752755717657636,0.03548032401089014,0.016047667805903495,0.04554778847528926,0.06986607783694006,0.07806924330693696,0.08091257764207807,0.07647906590809586,0.078556263525234,0.15532583194335833,0.09121902217274465,0.03985812312446137,0.0454340719496978,0.015307587312989592,0.00304372734129916,0.07506809119353691,0.2708525199317027,0.05967416465468373,0.07012789514174661,0.0743203718487864,0.15084919780525213,0.0963403810580439,0.11013478071031715,0.11329219161194112,0.029806850065611103,0.06064743627089993,0.05500265657461315,0.04963332069920528,0.05205064489682819,0.045134399063089255,0.024336740337497945,0.08095870977743862,0.04893116486474649,0.05187065389981929,0.045316756010671505,0.09654392036344712,0.007276750804239652,0.07544696367910975,0.1520029596257155,0.060621954315628356,0.13907323095884222,0.1154000438130238,0.1505641169365687,0.044047732409623286,0.10684922805126026,0.16373652352072401,0.15308720529100128,0.06803785088745316,0.06520985077453825
0.33626646279916594,0.06066713288690407,0.046011438356836847,0.09662293428120261,3.1451518103237937,0.08806864532234585,0.0594008945240146,0.054578585809084416,0.08324096140115553,0.007076838492848975,0.0799413959573563,0.07459271864389845,0.002832265606068319,0.05430615288722924,0.04462575950853332,0.2600835704992125,0.052615480001554686,0.08507314265696404,0.06791072211890042,0.09043975463488796,0.04554118618728505,0.0443236585595178,0.0689210310475285,0.05548763110752205,0.06103017796953526,0.01660141923359393,0.036872053987501645,0.1159830040918841,0.11448753713032252,0.06757111507204877,0.04075793057393607,0.22175586692474822,0.03587376928914134,0.0205802417123779,0.028434608720017397,0.15584862229328264,0.03489280112985313,0.08673816914981812,0.01456057247000866,0.04332321615027161,0.03855735801959304,0.21002213822548163,0.022842933508615396,0.04095141724936849,0.04774679694538573,0.07375181868967266,0.05712180875746111,0.031954962329170895,0.04589462903877434,0.11854090112876793,0.05454556977514258,0.0651354474523309,0.06765068976505326,0.048110654520290876,0.09141430378789688,0.05099006651371384,0.04686573086325418,0.0734921413052343,0.09200923028474492,0.12281918988740059,0.03951033412462187,0.0004986081468257602,0.08336388011813341,0.05055531516039818,0.11641876464069789,0.06545060903554505,0.09776298882217929,0.10236737697492437,0.0641779082609215,0.0986166585819529,0.038781111081676936,0.06854629960912736,0.08504459601321697,0.0922957691817817,0.06177326109159897,0.10754229548503373,0.042565921176448064,0.03920505776968202,0.08085964473912474,0.0572889869661304,0.09645829559933083,0.059140348229989786,0.028468738797576384,0.05306675826156362,0.06375631829921813,0.07576038294016059,0.09095571099329586,0.07740648551550647,0.0772013122255123,0.14890023135129096,0.08090285892505499,0.03931788648888156,0.0458105852770381,0.022493929089919696,0.002219691715890562,0.07772102633253977,0.30023518223887674,0.05873165893296999,0.06149655924801622,0.07916536237320955,0.1104069946433744,0.10548624809083465,0.10158684899140351,0.10838124895442941,0.023887935346674955,0.06826262321837848,0.05080192081866108,0.057597970969391794,0.04821582648623228,0.05581596571565326,0.032719202390890226,0.07160954444176168,0.04140152091231486,0.051857780217644346,0.03634594239787593,0.0870778240802747,0.005806777102432824,0.07993907467417448,0.08399615118617673,0.06072936859450794,0.13249699474953625,0.11886275631413978,0.145516108583437,0.04502763045207842,0.11171931806521856,0.1437775179117987,0.14841971044102611,0.054689796340514574,0.05656452090386089
0.46274598432091746,0.058461887907336786,0.04534950255583856,0.11025439283694437,3.2285353069503198,0.08894658997846357,0.052517544693698175,0.05401538696037044,0.08315832230507028,0.004342878072425557,0.08762199002029776,0.07091095127587017,0.0040153111748343975,0.054443714978549745,0.05268191879260758,0.2866721464231964,0.05188016612360376,0.07166615243790558,0.06623457149317999,0.08981979860996742,0.0404514450044836,0.04846380827766318,0.06279215926231248,0.06979622961144147,0.0668703312282023,0.03190163132490719,0.031350910941298056,0.08939783978106915,0.11828762866971274,0.06082221936564765,0.03943065976324956,0.24299030781312503,0.034600942967504086,0.029695093397438695,0.04511138175280312,0.15237201539015272,0.035571687547185565,0.07879160989903258,0.015472242086065768,0.04075709864726671,0.045126914005625886,0.2284642221417253,0.030105487707200226,0.03828701399467545,0.053135458798793264,0.07118928188102132,0.050152812690497005,0.03673445229211873,0.05681901969798297,0.10488366064933624,0.05249827595302471,0.07060620548930989,0.09700518317124071,0.053122952773954256,0.11134824918020889,0.030171521715571713,0.05542064753441258,0.07101463525225037,0.09101260682908449,0.12738880819113002,0.031288843014154834,0.006712966252534468,0.09488586479492368,0.04794777088092676,0.10700315762130425,0.07129772868833023,0.10028256666115172,0.08566991186294594,0.07072984251023759,0.09348124982461928,0.037189432849447694,0.059529261581335514,0.08929716603267729,0.10228436334564298,0.055157716880665085,0.10098764433373245,0.056947322429286934,0.043835235485240126,0.08216200845009199,0.05567341640478886,0.10554864900642151,0.05329287417914277,0.02692517326561935,0.05334623717574219,0.08399893178642626,0.08173635105984249,0.08500383759504608,0.0745169326342122,0.09088630852077126,0.15489464546347534,0.08442138549864327,0.03822255941589787,0.03959564772318242,0.016147139265913397,0.007114385406992953,0.06748445942285439,0.32433690260570486,0.05803110009429518,0.07987611731034804,0.07810802010119909,0.13013121823712928,0.12133746653668759,0.10154938343618566,0.10406207339102459,0.029357930012302483,0.07339776376584298,0.05773019164480505,0.075137085371309,0.05632792504029339,0.06120009917210921,0.04104884564291093,0.0878974700301612,0.06636711347047311,0.06406112955100317,0.03893888375045239,0.09987066375923742,0.023605008659151418,0.07770868502150693,0.11877988295996084,0.06694764681371719,0.13529742467306935,0.11102501995146839,0.13186747973239124,0.05117568503013536,0.1100870088982019,0.13700591715037355,0.16224522064467045,0.04672787933589614,0.0759911580226526
0.4071870900000324,0.05690053100650955,0.05666161282578565,0.1135751435666028,3.228044679165752,0.0894084890616706,0.046753502659673755,0.0490840462891879,0.08188299747785344,0.0,0.08141088598063323,0.06235895852928889,0.0,0.054823876452890934,0.051225901903182304,0.2917332347523228,0.0686719692709546,0.07574306641285616,0.0617209070371441,0.08581419180182238,0.03672132623667228,0.05183028743175175,0.06322058283236887,0.07612908343206545,0.0637687315539307,0.025257536438509382,0.03388546800224551,0.0680005837238017,0.1008391393320111,0.06191210694862921,0.03170238214045449,0.21049872857629603,0.04103130340386374,0.026822181723494785,0.04978943265160929,0.1508870876805966,0.04194955144901749,0.07082670588917528,0.015311745749715463,0.03651265726899932,0.060352558711754885,0.28091832233122643,0.03029926192603611,0.04247844628074072,0.05370411184382262,0.06294184072659094,0.05121437073398364,0.031210751176060803,0.05384566177850278,0.12343905262802245,0.050760452287222126,0.06452390705755313,0.120922302017674,0.0496680742928824,0.1469872304971558,0.029040494026398862,0.05114991246129859,0.07073958331757278,0.07336073699018533,0.12371130352254348,0.03412286908584459,0.0054280469080200625,0.08788725133302062,0.052636369409876586,0.104321963747922,0.07222905524036038,0.10373956082449623,0.07648484817462424,0.06613507275095899,0.09068794882084999,0.04376126295964443,0.06521956689866162,0.08826425072729079,0.10493164053500457,0.05815722215946898,0.1020408275224317,0.05070835731577431,0.054212660288824634,0.0804971561418676,0.058214164784172795,0.09726961487290754,0.0483920479743749,0.03413203932938983,0.04254087192314287,0.0769744284039518,0.07478847949954733,0.07300676368207568,0.08656646585600594,0.09880137006709011,0.1495702428691785,0.05921911925678972,0.06491403946915245,0.033176718872383125,0.026770814161396456,0.006233975636326444,0.06971949206001263,0.33542998481393166,0.05932136746313532,0.05774745972080677,0.08415976498600809,0.1310347836285457,0.11865042045635428,0.1015203615190222,0.08893542074530557,0.026171166066271987,0.07236537407914609,0.05411804495116752,0.06793965415510192,0.05355851352968109,0.06788160052952658,0.018263825493894926,0.08873448027701109,0.05490649806208394,0.07268549102872951,0.052469691507710386,0.09285123109095113,0.015910181608790097,0.06498251274198752,0.07761112103634123,0.06461110761153124,0.13601714945113366,0.07368258255225485,0.11947659040105797,0.051496312844692346,0.09196605503391761,0.11660340916831836,0.20093975066048778,0.056203709558752535,0.07295297275360395
0.3608413936233596,0.05587302956281956,0.08464952123137653,0.12530118969779883,3.130161334557782,0.08728145375341699,0.04966234097269694,0.05175183333414774,0.07730583496132738,0.002590290234811425,0.0805547740191495,0.059767179242993795,0.007469480204593782,0.043915528678678005,0.048454695170384435,0.2884948129310612,0.07097710695957776,0.08691897644700698,0.057332226420427526,0.08277733092449427,0.03617359555196067,0.04636340709482639,0.06556939543325827,0.07616939503437888,0.0570054075537672,0.014701023750416398,0.034593512318440794,0.06347443562349618,0.10063967437930131,0.059266859738825776,0.03283458753595723,0.20259968435949086,0.041227227661138136,0.03366399704883878,0.05432951603016702,0.14429653569720413,0.04320902131811882,0.06468786287524401,0.006884053007062816,0.03681856033324534,0.06482283862052497,0.32811176719305224,0.03615348345427483,0.05768240706975934,0.06463019062396475,0.0681410020950741,0.050664331769089334,0.04038502193606182,0.05513926203361442,0.10503168197702312,0.049911664403635994,0.06799720782689864,0.13560954825328517,0.04528462128962266,0.16539633425165365,0.060277253639455436,0.04507222510543275,0.0700584790185029,0.06385479989033858,0.11316142689491526,0.038079418387922365,0.0077131219590564366,0.09399306270521737,0.0575905947882573,0.1018424447797662,0.07863173350041877,0.10463433461233765,0.08620663683809046,0.0636648017146136,0.11394472155571275,0.0491753038763149,0.06477353948402625,0.08574231765130794,0.10638172485181065,0.058882896567813856,0.10290108331283256,0.06460091293515835,0.050282576218341236,0.09079791860021331,0.05608008069828361,0.09041511348954837,0.028707740986454545,0.0597924132137809,0.04356270699587847,0.07846212249354519,0.07450380902823078,0.06912723395323801,0.08086408978722581,0.11078189761761645,0.1481479707479175,0.06184841041821123,0.06880568013480687,0.029886149322919272,0.023371639013934863,0.018152178175711683,0.07648362558010832,0.3741311469681083,0.0554398268869004,0.0654141506659914,0.08686482187371568,0.10348771470636593,0.12211093307970412,0.09997991078969194,0.09592597161558415,0.03332779527902109,0.0687520308567716,0.0558546265723071,0.06194702910254342,0.05621166135270804,0.06324400343777759,0.02238802068983675,0.10849971781457053,0.0616702327207049,0.07341254324688981,0.0800314288446103,0.07529173485958449,0.0037105594775639484,0.06703310663511167,0.1110394760897181,0.0640137022529308,0.13860087266962884,0.1033950695728125,0.10593168081474034,0.05844301579386902,0.09587058633443145,0.12002243595895618,0.210559190983225,0.04670613903800619,0.06813540843196307
0.3938318652042332,0.04648067740104053,0.06426917362811745,0.12296942826901947,2.96219315492775,0.09863975521322932,0.04262491456230539,0.04844527612644404,0.06934914577225594,0.01317157437584474,0.07253262766260779,0.0603277960893579,0.00962359954170125,0.033699985725972166,0.0626259759441795,0.2756332274585736,0.07673411458294492,0.090040933801994,0.05441466759354762,0.08016443532558315,0.03975422955878909,0.04073180458724765,0.07402883913446923,0.07680397208710786,0.05098028169384822,0.0017848711182929906,0.027806593560008065,0.06473614661218506,0.09670301824865343,0.04813005380484331,0.025592846937911713,0.18138123970989886,0.03822121151319841,0.038624901945676395,0.053056908122673496,0.12026739250320091,0.0407474859555957,0.06549803167235045,0.017511610715388582,0.027959357693529776,0.06212161961346091,0.38100602779484455,0.03732072705683271,0.0655673895281342,0.0743861104348073,0.06505727170520777,0.05408592889794053,0.03688533306432009,0.049183654447112195,0.10352743963443962,0.06004074430675894,0.06831673002017621,0.13916862614913608,0.04743901091373167,0.14080632840088222,0.11070865636258612,0.039102001316846546,0.05852939012314882,0.04894414328837596,0.10573968955431308,0.026785023203720306,0.0007717740054805121,0.0907315189145998,0.05675976959337948,0.11239644653231172,0.06765501794575335,0.10841122016065621,0.08287069928320633,0.07155875780842103,0.11351900149404809,0.06237879502406363,0.07284073190564003,0.0849398431712095,0.1011658418484468,0.062391121467666504,0.09989971696239602,0.06502744633787713,0.0657041885590157,0.08326511752057586,0.06962305301008999,0.0898506635516815,0.0453916751112967,0.0641592152508706,0.03564890179522626,0.056371688157106956,0.0787714751452636,0.07007124474422939,0.08250141895829072,0.09239012938121412,0.14701465165650912,0.057913897131624426,0.08773413327349877,0.02671401517428444,0.03903014210895031,0.022034694355208738,0.07747954918968754,0.4138479352448209,0.05903405197293953,0.051035829314052664,0.08482949147948582,0.07602912291116386,0.11015429366726247,0.10861549540964992,0.08367729077827102,0.04071328181480764,0.05894358271255704,0.05840670513163334,0.07069745618578945,0.056424775462255765,0.0519514683081251,0.005985242470535836,0.10631429500396929,0.0754693947584125,0.08174386878439291,0.08549037051344008,0.078674307492449,0.0,0.05618457619309558,0.10393589174106488,0.05582879534857207,0.1390293060797386,0.09549289722659818,0.09305393624380795,0.05547282591116953,0.08207883606630624,0.12154575651161977,0.1667171039012181,0.04846402631016713,0.060748059276326816
