0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
0.019997341308848386,0.07308175984257874,0.05275579995496324,0.08800432564061417,0.03939126233038569,0.07489577942883352,0.1003238252587324,0.04392900308554015,0.13806068932787258,0.16230955989421167,0.04062935510415686,0.12109120971455647,0.061847800910631835,0.032418232798243775,0.09319664091729406,0.05372833406610887,0.048243674952943426,0.09198324880998003,0.2217256416085458,0.043875254068630874,0.04875432251958466,0.03989707167269712,0.04536448435623903,0.04235482681344028,0.042328196897019756,0.05842365573629869,0.08240205885906211,0.08720202176277529,0.06504669375347581,0.08144017601191694,0.04562732671491281,0.06863725147081445,0.42002631665033546,0.015224200040726969,0.04411316057348213,0.04510957030004298,0.05584064442034675,0.014175208316463357,0.10336364823698421,0.012456671193928995,0.1118751575506995,0.04431664580979837,0.034187555588551084,0.016527542849497406,0.0405909004009451,0.040553010154739576,0.02987755029408599,0.08905901120337828,0.030421407804866588,0.0069226505530872616,0.06357829056905305,0.10346814261461203,0.019127573561172336,0.045672296592414736,0.05872375091871507,0.0422359825172668,0.09757353182787407,0.10674884859022347,0.014257556456599279,0.01939182245170942,0.06631051327475779,0.030326687022564462,0.07225127204454818,0.039173835269792324,0.08996989295262586,0.016891198490035345,0.05420998927258407,0.009691882799519701,0.1640340007205884,0.02495762975312105,0.015821708128772313,0.06782213781450332,0.04545578151666078,0.027564340518438795,0.0153705197306334,0.10541677574461297,0.018667688347117153,0.035461785870000866,0.031976723960583375,0.002164327942748754,0.04603088847122358,0.0601909433346584,0.036378987331979126,2.2591745515342825,1.1534907993815737,0.00431475176777141,0.04775607952135032,0.0179687619837335,0.058490762160782174,0.035033487949481856,0.6216579500753816,0.029730028266994942,0.0,0.015530025237513647,0.01500156284207004,0.03432468200459535,0.06575032267892798,2.9623566497054568,0.021733943283093256,0.02195200711906523,0.0,0.009996181707453698,0.02148956910924144,0.053158892490887,0.036988308091970255,0.039249760201069746,0.49829698761314134,0.04085490315400293,0.1179241623187289,0.9062487206268174,0.016791745578175803,0.05818285253382646,0.016516896803060135,0.05711020594218264
0.025967212549544445,0.0647151280719559,0.040964669723329565,0.07748563267580012,0.02311730020091016,0.06363788801482617,0.09260029999306617,0.055234624583840326,0.10011753535699545,0.13753303456617763,0.039192063000767836,0.11592580344552647,0.10528775872756842,0.04394700391977079,0.08142617042735595,0.049776070621480095,0.03470834902372626,0.09204291802790149,0.19777871070855416,0.03785454741238272,0.05240994293553201,0.017617121237803884,0.03918446071760166,0.039956867574223155,0.038581202803804435,0.05678387907288574,0.06190623316577915,0.10028317279714959,0.06811061634213222,0.057358673122442555,0.040959567342273774,0.0688359297090626,0.4476262762693354,0.021540614988466,0.09949001089953295,0.054432903004426714,0.058194744678088606,0.00790568546508749,0.09310490321310785,0.005357193961178605,0.10399763688056725,0.04321622669976139,0.03679632974810398,0.013363114379440892,0.029239655951481786,0.041822795597619,0.02703787867601716,0.08824735117007597,0.01797533496388644,0.001598322557595916,0.05435440758134578,0.11255405156050592,0.018872921119856056,0.03870000029266711,0.04403488901578044,0.03324675554094227,0.0962143878971074,0.09670452286407286,0.0,0.02125264059479119,0.06196611904471375,0.02803999845971551,0.0804211532142769,0.026539899051274414,0.07417072793253932,0.011470623295112465,0.04923540027306144,0.025296453666555814,0.18669200386860876,0.026134713012534644,0.007042985240401739,0.06323907375600686,0.03979902964874358,0.04627730555273885,0.019029217953688088,0.1232219094818296,0.10163356843650174,0.025260483341082045,0.03084532029057384,0.010513561417599546,0.14013567436924368,0.05212910765040035,0.023655385651057004,2.2063909738122676,1.3068850841328972,0.005740147791718861,0.04225166767804014,0.0260670362493174,0.06510021052711253,0.026225157576386555,0.6404275740005453,0.029323583269137005,0.0005266854384815429,0.013178071600059474,0.014936113497847098,0.025340029320438173,0.05045270510604045,2.9860285420618835,0.02498497129116716,0.01963238002625124,0.024361451283483684,0.010085857900065555,0.02957390025020106,0.052221799258563996,0.030185454633294306,0.03788071626549622,0.4775374742870879,0.04383923957694477,0.10266177954462377,0.8019276347570015,0.0,0.047324920200945204,0.02361414800287645,0.05237952304730187
0.016852004092924224,0.05447848367756851,0.032851119532001156,0.07715484816901283,0.03578383138325008,0.05980196022176503,0.08887770066033308,0.008966706608660014,0.09828760501285154,0.13985400762744357,0.03163620771224634,0.14177771756012542,0.09540835316970077,0.05414366723424489,0.07597601651374461,0.06567129942881536,0.02081873023350548,0.09352497896392713,0.17687447682175803,0.0343269730078839,0.04399185533385084,0.018302179862420033,0.032068030346525445,0.030295033106524677,0.037868351902400677,0.06898552931331957,0.042158943292483195,0.10805029112896623,0.06212071261241112,0.05926207167938251,0.03524309347527499,0.053381102093724195,0.4624349744948376,0.006473389269528717,0.10662075063862589,0.045103126646150064,0.052304942591733454,0.011734212272783028,0.10103709200024734,0.0,0.09663157782995184,0.046562436905723203,0.040819251992023,0.014792034596517473,0.018436817855285198,0.040439537044821866,0.025542877365845183,0.07543017299735369,0.021420679600515802,0.001984031804951855,0.05475567709064059,0.12049770741514525,0.020808261627852723,0.04646062212852813,0.05904121820159145,0.03337493698141242,0.09213449605527123,0.07829001488403628,0.02735436276928331,0.022045152314894706,0.0787945021952909,0.024889885253487495,0.07789551386395152,0.04148262874324099,0.06437029113279091,0.011179324875429452,0.053372077972352265,0.04338213946754486,0.23130804313139613,0.027695568497991273,0.02151639938395057,0.05065933648548295,0.041547166023311925,0.05601877650431932,0.018653596396522098,0.10958996270594704,0.08731423354664432,0.027976155704814848,0.02943284002322508,0.01919744908646821,0.1055103628498324,0.0368276224741411,0.02161582142606897,2.2333919463670755,1.471301521293359,0.0,0.04192715080882392,0.01834491391885139,0.060967832752723515,0.039999151135923505,0.6637458920846534,0.026795138756480225,0.014093614082720269,0.008168714027013399,0.005530523043296581,0.02281150096358336,0.06018675467833854,3.0148388145338982,0.02834598945310383,0.029981009048317277,0.029827500652215823,0.009861898900060024,0.031160830233059916,0.04430073107838041,0.02691447192968168,0.03982033260422388,0.463143606382346,0.03296700663573056,0.062470474315305495,0.646304123832225,0.007075201182129155,0.05474996964837674,0.02851143602123982,0.053082285194028786
0.027355331369958744,0.049681167395098695,0.03223032678006869,0.07909378183524755,0.022188794788537355,0.08377372632438841,0.08889186518994319,0.027121759114812762,0.10893543825883367,0.1585579075525912,0.02724829217984199,0.15679142820184916,0.08771942115447501,0.0476975897702531,0.08120044732825964,0.07620261548606573,0.01942751877328561,0.07789460114151048,0.1633301581501922,0.03263588244394664,0.04186772995144268,0.010892055768014297,0.026441707916822068,0.032559861094452226,0.029151993104640152,0.05701131318573916,0.030057154613419616,0.12012152146033908,0.054007457042551325,0.05815112825982878,0.03247885674427036,0.054174006684757706,0.5054299825967642,0.00343644107198599,0.11311561048126459,0.03812895067314121,0.04732337890234716,0.0019818292243816414,0.06994930763185755,0.008277528829108916,0.09404264751669268,0.04158374763573554,0.03859198698117035,0.013882548005027296,0.027067114857024774,0.03769879132932674,0.031423823459303245,0.07082664673935465,0.030326547254630375,0.003072141085062427,0.04099851043909606,0.10482570186276005,0.01958887634769373,0.03986646589799181,0.03303618964050822,0.028622610478916448,0.07494425621912229,0.07176468524640771,0.013867940691826092,0.011004041989166057,0.11576200664452717,0.04316050926591779,0.07310865201751698,0.04831676154949806,0.05234304069203679,0.0077891347028362055,0.06002927316298241,0.056318441128160576,0.20734208566069096,0.024323867195348556,0.017085790647685447,0.050944881197185286,0.04617724769176616,0.04959166209047218,0.01755540755143356,0.09165336259599605,0.06377574573409933,0.02368455591221116,0.030074232910402666,0.027439575085652153,0.07087949108428264,0.04452277755499526,0.009027162364904523,2.1991144644705845,1.7366241627919647,0.024774523962744432,0.03996953112579388,0.007402811280428318,0.062564680251753,0.03534090977642261,0.7066718007553131,0.02246228828432842,0.017243665068393692,0.005001922087374345,0.0,0.02434141913615919,0.06667034332900525,2.976954423377253,0.026125069368973856,0.026360714611432592,0.05638602357377349,0.006908380294661563,0.027750896269057784,0.03992627042347477,0.026149250432534688,0.03362917602466381,0.45083073088751174,0.03548609580192359,0.05628109785147741,0.5817846373089545,0.00889096346932046,0.05354293424274633,0.041495929045244496,0.051006381647670525
0.018770986572869516,0.06049509568610215,0.032291743324713885,0.07580444627449429,0.02895980849035662,0.07843764989227943,0.10386819681009574,0.03613455683410531,0.13044691448986123,0.12646795545618927,0.02034575576598097,0.16154154719144048,0.07830078761368924,0.07220472814204944,0.0851173063999563,0.06401832536386431,0.021568797780016937,0.07082627473681385,0.1637223664352441,0.042787002700622384,0.08956289768543799,0.014619910899276969,0.032486918615420246,0.03239481001306301,0.05745780993370024,0.044552952483349506,0.021605573838471285,0.12019326348787775,0.04961619127296068,0.06587645556252555,0.04493113890047982,0.04189120964722814,0.5023127968152207,0.010715469308346421,0.13179904531672573,0.03133721154069743,0.05888135617060857,0.016250322545529605,0.06407320020661827,0.006389794270134998,0.08797491273478703,0.04127554063341112,0.030488547262103823,0.008013211081593485,0.029910881007078952,0.05013950505735286,0.042575098027168794,0.07511646205159535,0.017060334011665648,0.005292004935010654,0.048661160595501844,0.08715218769450941,0.018847247325053655,0.06644437399315536,0.02575981224379383,0.0416586834911982,0.0935453036830416,0.07366419407836682,0.02916124349205138,0.015755133662989237,0.12234160970460745,0.052548249765580514,0.07935974220991948,0.032218489791011835,0.050868626702539395,0.01179366586947918,0.05767907219010975,0.04433568023696536,0.20162081767185971,0.020699855338317204,0.02058200473992827,0.05205799557242586,0.04009390236886962,0.04370647892202505,0.025454917597837027,0.09847869285050195,0.8666658724097613,0.022245349675735496,0.027240803470033506,0.06137218596104546,0.05912400152620811,0.07132891111812442,0.00954107167173164,2.2763041149066723,1.991028405083155,0.04767005771418171,0.04519949346714781,0.016245289776833014,0.061680613309247664,0.040895382006583776,0.741458738399065,0.028117438718782445,0.016660774902853486,0.02648951436561035,0.02284165347508525,0.021164893634921418,0.07167751414439785,2.9574911077114043,0.018442628167696817,0.017673352736361312,0.07231922134680586,0.006422215464886389,0.02926873037296352,0.041968516099389216,0.020680497539527234,0.029301732400145285,0.4379867243234054,0.045947120620171665,0.05558963474197528,0.6063723038676275,0.03394031106918301,0.06283241620273844,0.04358190161099059,0.055074852775396595
0.025573326889254892,0.05726368676311119,0.03856725930283782,0.07766566010541859,0.027931031348904175,0.08573355265681888,0.08569776270049911,0.06853201626348625,0.1482821828019808,0.12475803523065077,0.028212135590884813,0.15164133544841646,0.10308223749884526,0.0794168796985634,0.07552813809084043,0.059524910500363286,0.02092844053699749,0.09613859948182238,0.19082973656290256,0.05502556704164358,0.08371717376479185,0.01936216222531454,0.039292105988582654,0.03241722951321635,0.07972068306060034,0.04808380762619044,0.021236907448778666,0.1266677070628537,0.05000616241208861,0.07279511930858318,0.06308179083682636,0.0440527386661549,0.4902741019754236,0.007418572065438478,0.12535807877808827,0.025186253509221906,0.06603162870494576,0.009869051218625203,0.06499849557858335,0.02798088218755549,0.09857403018564355,0.03990665454005943,0.03225302029149486,0.011319934236717257,0.040197440568229104,0.046434981289480065,0.04325776857709077,0.09759631584751313,0.016685520202983074,0.0076301939084078,0.053692972612740864,0.08859552434407227,0.020234139041385133,0.05501303919502286,0.025925760614731706,0.043277203484439614,0.08830075909099978,0.063509889015144,0.03930699809910338,0.01006669969455105,0.11258240208448686,0.04576420165309067,0.08053220276683594,0.02663915631805985,0.06417419193435656,0.013613136680650876,0.05741794257012877,0.05168881468717804,0.20884802116610957,0.01962472163834781,0.02419271201221467,0.05021528108694763,0.04086720308341602,0.04518154583244198,0.07566410949362817,0.08509180358110022,0.9446215293668637,0.019975523420769643,0.036412293684018625,0.09193525666642995,0.06833084432262924,0.0555119238259183,0.007338045020572784,2.3387256421774962,2.2343741860483766,0.07969036800650928,0.05024672785311008,0.010266606441509755,0.05742254799273683,0.03130982521787709,0.7701472890163832,0.0346962720324722,0.014425350549712243,0.04360335038447235,0.035100854626765744,0.02462714014363329,0.06422486829897718,2.9720465814104986,0.024968632051924573,0.027935980150730472,0.07139173390938533,0.0036938571878355215,0.029983487045744706,0.03839837122887242,0.019396085395614528,0.03614554749918146,0.39601642331244213,0.04436112738209997,0.031600827089274,0.5505009828486521,0.04981495036140178,0.05770412351488322,0.044811350696290705,0.05473520600559516
0.04800972189664448,0.040494954709655584,0.04516614104418887,0.08584158781253376,0.03913039093369232,0.08115685058574747,0.08800555765503904,0.14195900177168516,0.14297650426720201,0.1276138398723198,0.034906109477577656,0.1363465366684064,0.09538643121752852,0.060990096047252626,0.07463757259771842,0.03221668654788673,0.02217205373545501,0.08025465277485984,0.1590745500256257,0.03775577924298416,0.09481922214093084,0.016002859639119314,0.04012930573469798,0.0231534380542652,0.08159369553507229,0.04051872177663166,0.012644323991109206,0.12082991852498841,0.06294808468836623,0.09554593612960839,0.0632437514505059,0.04870225789002091,0.5011303125380779,0.0056813315032573,0.09905032912393728,0.03422960649603537,0.056874464493109275,0.02017330758108122,0.060647892900754216,0.044539100809556295,0.10759164990607525,0.03387929513656459,0.028288958214401565,0.011042353080245359,0.04277619032235987,0.04011642318126171,0.03923847653796521,0.09359521015829557,0.026254359426239524,0.011426133148616974,0.050045710147429874,0.07374200392849554,0.01793047509822064,0.04879753171986225,0.019469190706686634,0.0416857788574095,0.09131271290651988,0.056507985967538296,0.051638588644598644,0.013606241532655015,0.10613901152097485,0.04179358766015365,0.058661573395645025,0.028996367612873348,0.06403879272848811,0.0204259311401002,0.05687931058124477,0.06170562481257651,0.20943399562396506,0.02326878830516526,0.027239569689072148,0.0366660535913887,0.038687496336331915,0.047097038696551276,0.04105367101764187,0.08591900570548748,0.6910370917938761,0.029980009332513994,0.02951307550419712,0.10155179966063312,0.05561839567058298,0.03623233849611162,0.006460671464737763,2.2761431023378518,2.3584567227364697,0.10824155067034577,0.04667514862523193,0.0010000481239836386,0.05777550209486119,0.023134937144091837,0.8509138429829797,0.03949083894154364,0.02320872062538311,0.054293859386966445,0.0321103414778697,0.015952589058739967,0.06402295185229559,2.890641642005099,0.023136911063818783,0.027214306727831674,0.06398300818986571,0.0,0.030134360403140412,0.027336932931593026,0.01916948417559101,0.060470124577938475,0.3617824878836724,0.028236665841476043,0.030948716673856513,0.5120139338445655,0.032971482245721585,0.057111025776184904,0.04926097157153269,0.04916449686142138
0.057430775681894385,0.04527069108328396,0.03627114156439126,0.09849925713363847,0.03713357732433573,0.11747435867451687,0.09021703684101474,0.23833676200877454,0.11655605157197862,0.10971818261756558,0.03098047539876808,0.15556963748874383,0.09496021471203708,0.04741176274866683,0.07764289453188328,0.0506751885459685,0.02603811682828812,0.06615347605956194,0.14722570922405276,0.04410106322548971,0.09248760286346885,0.019042800467059216,0.05067672304655639,0.018723250986330774,0.08502982189612301,0.043556848943415626,0.021532882123812037,0.13093873353108315,0.060316357076540345,0.10047766647695348,0.09293485160860503,0.05532023784852024,0.5265920528102686,0.026120850400236716,0.0894897813745982,0.04210167623036256,0.06436619742382141,0.03863292927592795,0.08530726029522749,0.04991587552410301,0.08508000524717484,0.038011158197334825,0.028614900232854845,0.01023057249992259,0.034816614118932374,0.03872272202855251,0.048079702199581284,0.09907068701814604,0.038232534807293286,0.0119387475810764,0.055415503276826,0.07461198513556902,0.01864147569302513,0.06526879283128598,0.019345271703017374,0.044835634139815436,0.08818959048913183,0.045044584084681795,0.06241179414786042,0.01466903347821458,0.12029143847979158,0.04631057347064653,0.05516330086956425,0.018731722611891922,0.07342823588625552,0.016679488039542268,0.054452254893260034,0.059765759537643064,0.19638375634547658,0.025376603635528055,0.031401933702422356,0.03672830115053435,0.03723261331308236,0.05387608202235322,0.030616540176488388,0.09659285731089853,0.42211422973911106,0.025321239333890737,0.030056556651441784,0.11057957147997666,0.045119988422196826,0.043278238415284394,0.01575008876736099,2.2779530002011064,2.4662714221938704,0.11695876150715252,0.04706021497275921,0.0,0.06061356663274869,0.030337546011895408,0.9258978564593876,0.03979098109929475,0.025987933298661805,0.04319646053023086,0.015193534227476,0.012635642668597144,0.05495461113651275,2.8414264293996956,0.017926297671046833,0.03155278961208916,0.06263663249681596,0.0031941284920668053,0.03048976356803101,0.029623219486797213,0.016949456603691744,0.053714124916966366,0.3403874647622792,0.04263229910503364,0.07602632318816718,0.45334336247199286,0.034749290049177664,0.062316516570791056,0.07817252395468938,0.045914766101414324
0.06891895106877,0.046909682486781894,0.038644252711263954,0.10366968326603127,0.04035846158207289,0.10202262791193246,0.09538774593944463,0.18962792427309594,0.13605803243176434,0.09660286106930266,0.03671783418308415,0.1482061959071446,0.09361293893818456,0.03846461992217539,0.0912624846979399,0.05723600390037666,0.02345602595892735,0.04959822055688656,0.16478176713452367,0.05354549340800945,0.07919702720316028,0.01538672583556566,0.04456399552231874,0.015279384818109152,0.0842583846240775,0.05505654181486633,0.01799632944307732,0.14260899818874967,0.09569433401523218,0.09993918639297174,0.07633788681093165,0.0504368249661407,0.5556144498898216,0.015553376238004643,0.07774934930452104,0.055512530573436476,0.07006774133128968,0.058983512449159545,0.09332193050051223,0.09568694220402603,0.08110064644646015,0.030637398753767725,0.030782574061319262,0.01449660809650474,0.03082872370524155,0.043647889399749285,0.04969654633884126,0.07731297440121081,0.0464807396897513,0.011838774434496708,0.05653658742045488,0.07425148139247367,0.02072455420730549,0.0719858519163753,0.024158377801990812,0.04362957689892795,0.0867121941876941,0.061019059435154455,0.07673704252483252,0.01340966981464406,0.09797588785393856,0.04630015980817043,0.06261208238651568,0.01935904817358086,0.09367693938884938,0.023816050481697323,0.059357542892731374,0.06902679781767625,0.1746091034136857,0.03168613068911601,0.030085691876061974,0.03671606798434617,0.0369407855703608,0.07313078464970968,0.03135332694886624,0.07179632706392829,0.2612537098723697,0.03184823803932164,0.02908149802225455,0.1330809087076849,0.02594858158349704,0.03496358226540928,0.03174972922090507,2.202123251990786,2.512866505753681,0.1501479740518633,0.06156546793900303,0.013187104643794181,0.0604749500139945,0.022138290609923096,1.089833880205642,0.045874040296852346,0.03079975134613747,0.04766128581024701,0.0294253225994616,0.013395617642911336,0.047692610518737216,2.7914195595668985,0.016814618253308353,0.019622245151279284,0.07504712186402533,0.0023107887644385205,0.029128288225002047,0.03110557836171129,0.01209746138569192,0.05615187418012098,0.3178138054468371,0.029243703981368035,0.05363679624702537,0.3615274945621115,0.02517317346091638,0.06135515896278937,0.06653757338202176,0.044690138321600056
0.08050783247632809,0.05036775809438843,0.042574555912686045,0.11827205835701007,0.035602014919393576,0.08055045385073939,0.08934210130824656,0.25293514387628596,0.1157277004008453,0.09602664310693462,0.041411661110802814,0.16443344020872988,0.07486725458256083,0.02393261223699088,0.09531711260688795,0.12391101445146366,0.020591099485301904,0.05309248968822756,0.15575594308304155,0.06341412999459019,0.08249429784628347,0.013757758829554514,0.054609600177650056,0.010729488891756596,0.09331362758369154,0.06315066852994793,0.013265837091930278,0.14755647234525382,0.09234716895138724,0.10248592311669187,0.0764034479160506,0.05742014695007761,0.5506819262747126,0.01765476113644502,0.06757326398597112,0.04921544161583209,0.06583279877017768,0.03126301502385753,0.1258769237003253,0.09038871483903357,0.08461145264487938,0.03692372058312152,0.03329649985278413,0.014499928082054135,0.02705967453992439,0.04067030346384903,0.044797431527301604,0.07283443758136461,0.09384939577770998,0.006587583915184577,0.0585014941223831,0.07661336968984205,0.016616795848857887,0.07590129885071388,0.102741556093619,0.04203274340881679,0.09564089628865269,0.05626957541726657,0.10733736522995568,0.018598938778621076,0.08841631877152385,0.04339045779040919,0.06774490123466753,0.018527039128923985,0.10191539038897457,0.014668669667787581,0.06207767332442165,0.0700977524888542,0.19305238419288978,0.024368991517010184,0.03105619124426252,0.029430671393297646,0.04019096250224985,0.059474106791737286,0.02990373500433683,0.05595777050735836,0.15598081206131414,0.036584832989196694,0.03517812266430287,0.15347763128335198,0.022532057382916346,0.03579687604186234,0.02566908074308947,2.048973042299702,2.422561245720593,0.18531890578474236,0.05793199542479601,0.041572200581344664,0.04975978092630997,0.017671796225670437,1.230096520302089,0.045789806610142085,0.03141592544704246,0.05388234417467406,0.0244018725642503,0.011265423728215996,0.049719513891181406,2.68338133660573,0.008328381176368138,0.024242117515868637,0.06974394577751113,0.005937332980230006,0.022553590950393422,0.029699444907044212,0.007498592966886436,0.05780739465025485,0.30675620244497365,0.032004834784617,0.04125605814375915,0.2942527183806041,0.035552510340312364,0.062308693971681275,0.07718149229987106,0.044366746780787385
