0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.03532674074796467,0.3393017246445588,0.4104893315023977,0.01883362770934758,0.004953120461918018,0.08095964697106682,0.07591593576342637,0.028868970921551256,0.08406139224116183,0.0999914972251333,0.11162185075669145,0.10267610426682443,0.03612629284352548,0.048629339995075314,0.00458173110056964,0.03830122092247865,0.03245941776631488,0.037678399089323925,0.0942392330034102,0.03127392070952316,0.1209388710222712,0.07488554146632298,0.09851053837521352,0.04690510860030841,0.047667294022022,0.04012833436627591,0.3301421233675283,0.11350182696933202,0.07985875422856659,0.08429153362279898,0.05378649426209523,0.06684522946073948,0.0,0.029864906740256193,0.05046870557755045,0.08173831615648584,0.08052239636037269,0.12188708634726426,0.04224984160083073,0.033873406147238626,0.03225113490840901,0.045663966041696424,0.03359592265444668,0.0898796732251365,0.0925128424056783,0.03626527724866707,0.04076328973252109,0.09065715470507799,0.04770834401002183,0.01969473966730605,0.03245305120166408,0.06436016814951558,0.04006920973423483,0.07784946495543296,0.0366519575075644,0.03935801730541599,0.04218156102538861,0.07737816351780998,0.08299340765559686,0.053751609948771796,0.0752907484628901,0.03842074808326904,0.010705029635081612,0.03159094857092789,0.07955872835916085,0.0,0.060360741069465415,0.057607758370694886,0.865815218571667,0.040512244624544676,0.010032294036131751,0.14554693061842813,0.0452386493670589,0.04046273427091601,0.07376997427613305,0.06965934495418773,2.08242831762514,0.11375175709750868,0.07102082968489275,0.02479252880124266
0.04599150046305474,0.29381725986960844,0.33053287776635387,0.02610960402596426,0.0054641192307732555,0.08086648026961665,0.06830959648886813,0.0368854702111995,0.0858002306390282,0.10151039505377168,0.1057451194642516,0.10839553029803112,0.03559479225679849,0.05274191690714384,0.015037739164546296,0.039162479588021576,0.04238520743324419,0.038827747271352624,0.0950744985578976,0.0331358071278693,0.0767193751170813,0.07816424138000597,0.10178180780545623,0.051932560580014206,0.04913102183878792,0.04287935070136138,0.33162662766545364,0.11973524762271172,0.08969476617270936,0.09114303756316945,0.06138809928691975,0.07042459902575808,0.018680440454672813,0.02896229685453204,0.04918751424112596,0.07254026329911617,0.07609290203764862,0.1325753642982197,0.04117202139436258,0.04787439885827925,0.025584015164024823,0.050379001886517775,0.03416590577931207,0.10187287583086714,0.08766985866340077,0.03959843583155133,0.048589891762388975,0.09128228100936293,0.03377929858219668,0.021144631670556788,0.029738399656936105,0.0644566675717132,0.03907688735869115,0.07837240417942272,0.03738238912061566,0.04122139225741746,0.052988158453532,0.07877808459601428,0.10394995741377473,0.0676543975725917,0.08347410615961512,0.04913808798236538,0.014578355894821624,0.03453287473323835,0.07917372759727115,0.013963108555314895,0.06819995411855535,0.05347363690572397,0.8653170535983704,0.04186494342521989,0.004200418625240776,0.13302164135448477,0.05763587646886836,0.040315355961450375,0.07547941380968681,0.0793194315635196,2.050057039168432,0.09805998424588076,0.07071636682601903,0.026192687217860715
0.03661698172672538,0.40199059795803777,0.2944376732666899,0.03178583326217476,0.005781503267274108,0.07161625049481718,0.07179036864167021,0.028568703896346328,0.08016286608709078,0.10162218690125403,0.19660947039633922,0.10693768157741142,0.030120002476614997,0.05016252418311565,0.008329183260678105,0.04137255778643215,0.029010154204944287,0.07235799086087083,0.08947563760983392,0.06818555375590275,0.07063008528324752,0.07289849822908949,0.09633376175867436,0.046731996318111424,0.054162323595771646,0.04625388542714616,0.34455568574779993,0.11373094227881297,0.09923635088760484,0.09500443182136635,0.06988983689011627,0.08129130145018802,0.02598191633463823,0.03360905841924083,0.04400235408498042,0.06361892528932288,0.07432351702221507,0.12553529424690588,0.03881389352934701,0.043683122892640154,0.03420323685161037,0.0504505176615207,0.031920728678854794,0.11728960121487218,0.10441543050225237,0.04324557561178489,0.04372651458125015,0.08562751195704606,0.030575293926666233,0.031397144385072226,0.03353296559824436,0.06371683570951331,0.03679732701693649,0.0735590882145071,0.04822663145359028,0.03571623001969262,0.0584868779146228,0.08379372429404994,0.1175490436855862,0.0673677788258449,0.08325838895519012,0.05004798589359874,0.013767751128088595,0.03548977719102281,0.08209726535019263,0.012863181617164966,0.07573440576776028,0.05075937882421701,0.9037683245343816,0.04363144982079087,0.005490826574876077,0.12379631114547103,0.0669340354434943,0.03531974954211138,0.07599403743598554,0.07421695897214131,2.0477900650123364,0.0951611571455796,0.0669656326981299,0.030956024832478654
0.05486129591593164,0.6049679691147818,0.27834921227627724,0.034678683452167146,0.006138155681457926,0.06816487473762549,0.07091858104887525,0.03686816147929986,0.07572136788354265,0.09743030525171084,0.16386294399502,0.11303454810216473,0.03306629269043257,0.051404871704848164,0.009688382509354249,0.04701180437709638,0.03494801693594187,0.08065441578288368,0.10177813037791214,0.07281955185556682,0.04991342683499191,0.07029991767224067,0.09733414079761464,0.06258384063586685,0.05416033981884482,0.04303686714981662,0.3374602853795571,0.11028122063017978,0.09928920536712936,0.09486959539316422,0.07834873412264552,0.08482821200365903,0.03696268851698824,0.03902828275074602,0.05265578201390995,0.0566100296630247,0.06889610907713266,0.10955679760567565,0.03487894916072006,0.03882976544994102,0.03823284812797045,0.0529591072708906,0.024912444869674755,0.13041310161282071,0.0968207601161018,0.03975545671117468,0.03998389056983679,0.08446119705515963,0.018073569593285644,0.03612219672082244,0.028680335574023497,0.06892541956936928,0.04167688400446459,0.07212116254051763,0.05645927445136103,0.027796892721736275,0.063608688511634,0.09031856056514662,0.12160690551877869,0.07655737062974896,0.07782677758067112,0.04813040320376211,0.016442582671292855,0.03886418202593246,0.08598147300743833,0.015679321009557694,0.09315994256471713,0.053068722481291984,0.9249476049266991,0.04497142758252568,0.007972078178580989,0.1332797861277723,0.09132526977698527,0.03152645249595269,0.06161779362620705,0.0735324780453127,1.9978104870939486,0.08867399491807011,0.0657024602681853,0.04256426804126763
0.04088733750528496,0.482483375197612,0.3795183056031279,0.04415907119259057,0.010211395799202504,0.0705517576616576,0.06214270699524751,0.03329187123166113,0.06967119010658913,0.0965546604704392,0.1470502699706067,0.11266588961462741,0.02822098044554892,0.04440700978165756,0.01048870702753086,0.04410789029522213,0.0398100995373789,0.11271130438013008,0.08722395230406137,0.05112487971950198,0.10473221874592456,0.0583110552503511,0.10273486053162004,0.06649778050615936,0.051544586292179034,0.04400252413193575,0.36293441560945827,0.10752769616718437,0.09612698303996554,0.08482633441188575,0.08732593025529246,0.0865325583572449,0.0446822186133361,0.032999763806939524,0.05342528057205463,0.054803883122273155,0.07824556556309664,0.0980803354337873,0.039670318896698094,0.027616609177166327,0.04622084934057456,0.054060713989773614,0.022972731837384186,0.14606735471672036,0.0837087697852314,0.042003791313827324,0.03613201677399201,0.08457271268802419,0.017746083186649043,0.030029596893308454,0.03619776099389715,0.07481596242160521,0.037776373601666226,0.07110488681300661,0.05485938245283402,0.020627284868526597,0.06857171034883573,0.08890839908450643,0.14190852692840145,0.08582739442535715,0.07335200318629408,0.042873812169317946,0.02363588458682435,0.04391143140683817,0.08231256963239857,0.01779875118832169,0.10378058566067826,0.06005587235211731,1.0882092363014515,0.04410436035124388,0.00430353011383481,0.12820596381240973,0.07752163303541057,0.03139380297559347,0.04852475305498555,0.07336068059699365,1.9742403731074205,0.09291642250741419,0.06745831567639593,0.04374970368914476
0.03809023329449264,0.7873063622367096,0.44499600726270505,0.0459089828958276,0.005587693072987224,0.06969301959038184,0.07949977907821541,0.0371265853131336,0.07649588895287904,0.09955905473835854,0.11868406937151005,0.11071613955119423,0.026313854942054567,0.04188576902759517,0.02149728014423651,0.05369685394812046,0.03547391481034495,0.10089639137252851,0.07638530654151807,0.046661769733260645,0.07196670857546429,0.05424672702343727,0.0989995984514167,0.06699539133416244,0.0540713784200168,0.04315136858043846,0.33549431604672664,0.11764816122382413,0.09967648890059294,0.07199687258513264,0.08944584790283827,0.08827302997699704,0.049113144752153,0.03895768972861137,0.04997851490263265,0.06136375342060558,0.07063217433696933,0.08129762610713542,0.027770356273194168,0.041750925515268905,0.047432112111790874,0.05263816536226264,0.023996936271912288,0.17519182636665176,0.11120011381791019,0.046404383177811995,0.03395565521917465,0.07511352207718838,0.009705908249260342,0.032071042918643336,0.03788867754468845,0.07205957489254547,0.03550694088827106,0.0687435360385823,0.04875491346822788,0.014454677117557012,0.0637681074582965,0.08050259333803571,0.16747201391405767,0.08293575142731995,0.08629524405527071,0.04228043365388638,0.03432565760102814,0.04280575398152415,0.07625252205711797,0.018858029296151536,0.1090957872992596,0.05591864752007161,1.2875693680806273,0.04099802285531999,0.004052072644804817,0.12860203309101617,0.06553489398460575,0.02817975750285605,0.036357927106891,0.07068341981042817,2.152412288561207,0.0841958606186481,0.06468035506676,0.0593293107312762
0.04036449472012648,0.6252778581773749,0.44704137351955286,0.044313306514705206,0.007972575040377088,0.06676757846893998,0.07621372878873234,0.028443637387391238,0.08244564895576094,0.100099876754926,0.11270302127190918,0.09369630782440037,0.04713171916354926,0.042889135129707774,0.021178923037185476,0.04869738685553387,0.034361753760229236,0.08401246416339926,0.08312980238783799,0.03587698530968487,0.05241321817035101,0.0524224364017209,0.12639462271053906,0.06405292246516568,0.05575148832638027,0.041232024673718434,0.31405560551804146,0.128941585010741,0.10670864431115992,0.05933835720680247,0.09318992039272826,0.0828968701029262,0.09277682423433149,0.043128820669867646,0.052792887521059095,0.061436938286780686,0.06450059688555672,0.0685253453148268,0.030633193996302818,0.036201409765402585,0.05252450388925512,0.059078895268615254,0.02761464971124427,0.17350195912709188,0.10953121560498685,0.05760897516732558,0.037176708341837984,0.08286805298246487,0.0,0.023799310508296454,0.02883604484827434,0.0726641671570411,0.030346687161642627,0.06611830401386969,0.06502733172721227,0.017054651032661527,0.06194276465519552,0.07723113306199518,0.18165677684873963,0.08025659082945953,0.07600155980510095,0.03919124739159471,0.03895501770951418,0.040385100553093044,0.07665461861667025,0.020100386279657014,0.1190234544982663,0.06582042116490161,1.5368069798956059,0.03801917755522429,0.0024293362389262558,0.11746539194593901,0.06914380828648603,0.030525373449648566,0.04101966439782911,0.06367202938272389,2.1612131626561846,0.07235655416404974,0.07309244442356065,0.06632589151458934
0.03994841766439228,0.687918129378085,0.4320897533632325,0.06337702492222357,0.007440657194882743,0.06813604922322035,0.08093399004546287,0.03222246160954831,0.07994953108211604,0.09605319148649129,0.11718166531547104,0.07733286272717849,0.062331232814282767,0.03913502353852651,0.017123493880603108,0.05202120841082795,0.04562876387502417,0.07127800777045114,0.08402678323990856,0.046929271825770794,0.03165607662407906,0.05148428487856819,0.13397394385562267,0.05903616447321365,0.05740718238252131,0.04384538962262328,0.3157939753671357,0.13968751653636313,0.10756603907263616,0.049882035044149765,0.0984860403800324,0.08653236565235371,0.12196555699372842,0.040532790013826946,0.045534050932477504,0.057072515792844704,0.07733271130926823,0.05846521691204189,0.033341694038956,0.04045754921307572,0.058666321476965134,0.06275767978923669,0.021824704775522785,0.16794405351756286,0.12095514256426687,0.05224210410450702,0.03748271611839866,0.08181833122181588,0.005219740017176049,0.016814990373125727,0.021804289603012374,0.08287770640500382,0.027084416592976786,0.06512706723344974,0.06330020451176223,0.011753487912899709,0.058344066386526644,0.07087268563303663,0.1608113888838743,0.08764870735562008,0.07319666394518701,0.03797508077403897,0.03613035549216247,0.04135367019592456,0.06470810657292007,0.02387409921982486,0.10930043762530127,0.06316978956810584,1.7914736672289753,0.03444177871737854,0.0,0.10456834292278358,0.09587277654914732,0.036305653039965115,0.04877151971195836,0.06429370273307762,2.005073870158948,0.0615602681907902,0.06885506042803795,0.08571368251951046
0.031955769154314986,0.7217644820918244,0.3944808162258124,0.07142645633214327,0.006657390250306526,0.07064139854465783,0.08106543461635779,0.03860965001830509,0.08751322588810187,0.09337850407246588,0.11570263138026081,0.07298339363834475,0.05993858108507325,0.04046311580090146,0.016702947449342618,0.04669302540815028,0.04574204844437448,0.07724887053364812,0.08587193828929345,0.04459601854444691,0.09726348365060888,0.05177048892453369,0.1353358747154859,0.054236036218813774,0.05276870593207418,0.04002581780720355,0.31136177653596386,0.1380178580412157,0.10810630766956864,0.04409798009705107,0.10873295921289097,0.08231512534693125,0.16822285829745945,0.04118081543421523,0.04773499055877011,0.057735122487341056,0.07649669259328999,0.04915551643078432,0.030339750351878386,0.05219096706273411,0.05656193420564418,0.06275654117340419,0.02423764325798072,0.12850732084869898,0.11053540751246425,0.05432515110790346,0.03598030216328908,0.08057966272417927,0.016868514568905167,0.014736498308997861,0.026310621151776327,0.08334338686850082,0.022376626228907886,0.0683959027760938,0.06955677890254623,0.020292335767474995,0.055463794501481596,0.06939313401231732,0.12752740403364915,0.0969459441686768,0.07040517187490859,0.03929140874016596,0.03622484017688051,0.03651207937936832,0.055163351324157096,0.01929524808825166,0.10443063228859703,0.04869404308037644,2.3392804904283,0.037587948005750785,0.007642147100744515,0.09790746128948856,0.07130654948576191,0.030078408722215736,0.044033949759705523,0.06437369149747792,1.8837454120307853,0.06608388321417354,0.060578585073537375,0.07028071300861886
0.04286409463833464,0.7459255006806101,0.41350481359896296,0.08132870081425922,0.00676861413193182,0.07079200382694578,0.06932342367314344,0.033182607483037904,0.0861957307029845,0.07791745993215037,0.10893109335745839,0.06519252475815662,0.04481062963211672,0.04175826415335633,0.011159640997508158,0.04068306815346326,0.035076214325635194,0.10888252396296323,0.07385696803202974,0.05587044213010332,0.07894175552091322,0.04350101413014529,0.1310085002781019,0.0493628897676404,0.05974953587806501,0.060532728252782234,0.2950767000732936,0.1215445055340802,0.1099121864879726,0.0401305378975043,0.10129219872318644,0.0741800032167551,0.1970230850779347,0.03703751625209667,0.04699248844853086,0.05979215618258406,0.07205278826723606,0.04715579972817502,0.06388544900257488,0.05240043023241609,0.05691528521063461,0.0631862854721694,0.022895280588917596,0.10390762895741347,0.08932542718467867,0.06076461854205649,0.0285788442498576,0.08349137412072719,0.045475653467349796,0.012805762381946556,0.026189231784506776,0.096069858593822,0.020835703371184778,0.06622531149815848,0.07012797092714806,0.01701189383982071,0.07554599496076174,0.06865970612980148,0.1221430740891501,0.08288483701874771,0.07027220952537236,0.0369523577192129,0.0335838979612352,0.02775909076379038,0.04992550913569762,0.03252492858394978,0.09140285496833174,0.044499708880312926,3.5076988167901857,0.033785000589299605,0.015493463582242767,0.08907344330893845,0.07670657102554652,0.021784054720508907,0.04106212754968322,0.0649275163215536,1.8586378253018283,0.07824142745095417,0.05314295421456433,0.06552539125718175
