0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.10329081537573301,0.047683149174194146,0.09281210620920483,0.06174876663106893,0.042088479922873706,0.0318198668910644,0.08257667191177859,0.12577093221657396,0.00860445594216428,0.08419739041661105,0.06995193821540059,0.1683506296148901,0.021370203607321732,0.11716532833860467,0.14233984728693633,0.13791950180828397,0.03957417867929658,0.039676145466044324,0.06301530470596742,0.0,0.05437455577177975,0.08637850327042737,0.07883084855293807,0.04212515943144838,0.08991943306990466,0.12465573913424549,0.08596455826348029,0.041111324749920915,0.08967612782433018,0.0,1.040982920798666,0.08350463875126049,0.05105188512077045,0.07874801647995429,0.2041151208507855,0.09516684713570486,0.07612118864603153,0.11425553843529024,0.05214176307338635,0.03411188070414305,0.0753070292573257,0.13278881301936568,0.046564049903147255,0.0648464697791427,0.09961555817064799,0.0724184538416842,0.0837491231794312,0.06924596027032288,0.07810557812050395,0.060486162271219966,0.05157825071796359,0.11122193701452694,0.09814824649824473,0.012913945738847141,0.08624510929092707,0.06969376569546357,0.07926394208792312,0.0740991684754766,0.12795495109518498,0.1001859134462424,0.08038073387923136,0.0537477636551232,0.06820562726128947,0.03804832623186678,0.0644224072917544,0.059434567580166554,0.08658389757445592,0.057170356348132056,0.0695035573016553,0.07730437466297632,0.05398273334389654,0.08254136045598728,0.07530255634148954,0.0867879779312977,0.1559910572010398,0.08868946063116398,0.07461626053232448,0.10736825704637717,3.756261181593948,0.027371023322003366,0.08941524810836268,0.06525569489599958,0.07652611757120105,0.06994664670389084,0.0,0.061505521586007084,0.049428681996340464,0.11228551468688536,0.06462077858137871,0.0686054098157967,0.06983804048927764,0.16003525328538104,0.04268199318911908,0.059788891589227317,0.07513078585866502,0.046371788241480284,0.06197068375133583,0.03724704376796877,0.06798389532296359,0.0
0.1072689024977456,0.060832112261122444,0.09892312915395272,0.06071086921316328,0.04859173359278588,0.03107481947124678,0.09506635105609591,0.139061108213336,0.005710458441008778,0.08423049691430733,0.06318333719620177,0.1442603860963388,0.019088396567652727,0.1136695880241239,0.14713790841177893,0.14432466464568391,0.04346017162420537,0.03246011616834194,0.0657048600457772,0.0982940149183376,0.05514567576401158,0.08270133527862246,0.09771016247275253,0.04529486336960787,0.09601000603248291,0.12442676712655573,0.09022893108206506,0.0352077155596004,0.08712563999628463,0.02608809574263297,0.9814299842467348,0.08251084825227144,0.05040978634912565,0.07425089790693296,0.15615385125348025,0.10457144863075031,0.08018519691965882,0.11399561969081226,0.06165822036654236,0.040440910003954854,0.07799633757536971,0.13523545787645827,0.05120587236902156,0.07250168342006429,0.09746420315660105,0.08710454720465786,0.08615775022899601,0.07584046883856065,0.06748180747544144,0.05944058751067192,0.05313618238763194,0.10972219008340224,0.10225657993064792,0.016040016105719722,0.08771781745587261,0.07181251347585853,0.08287117748350471,0.07530560972634937,0.12020684546468156,0.09110132132778363,0.07664373113248961,0.03430583848765313,0.06526153653769791,0.0476051768926371,0.07596365142591777,0.061990485770185566,0.08447941942517186,0.05917529649929782,0.07161836234311306,0.07580166216185888,0.06898162823076641,0.060796707208755255,0.08901926365796604,0.08571919146098655,0.15567714197578633,0.09623931716844668,0.07105673370180599,0.09806513973572072,3.6569179747034917,0.016343966831241532,0.12499870693622671,0.07854354959367021,0.1267778619656544,0.06488622790747564,0.0017794059730844134,0.052836875233682995,0.02989391055455461,0.11112436413490512,0.06570818670541513,0.06722985789802528,0.06697855491022653,0.1893844032381131,0.03936991485764949,0.0684863241548812,0.07550156313805839,0.03955439564804521,0.06740337415193898,0.04001636576708026,0.0730730990687378,0.03604390286654906
0.10750313033786707,0.05278134490995263,0.10411887251719718,0.05650355042856296,0.037961027990655906,0.032960175933478476,0.09694176133863902,0.1713577018666552,0.002927604958741997,0.08899283664373328,0.05712905988270971,0.13873799810634801,0.018528893358394777,0.10099716297130328,0.13140609229813593,0.14002584739539853,0.04577962636364035,0.03575882659345806,0.06106023613027947,0.49214928598695046,0.0554654423886441,0.07460145088917666,0.09031550311857385,0.03936306639399268,0.09039373840718828,0.10648847202792852,0.0929462890990576,0.034880323028707846,0.08218578619232429,0.016274526162151033,0.9860152077832035,0.07715600404646934,0.04765676604078653,0.06414399481746805,0.13537902367094856,0.11297130061554105,0.07809985853817067,0.1212204652771621,0.05470003224578244,0.03743413723526142,0.07124448659561596,0.14586713381290592,0.05101408690036491,0.06950031946448268,0.10114135106808159,0.08389400424065027,0.08308266183890545,0.06531952595004122,0.05917146229826536,0.05098763798639021,0.056536280614531316,0.11216888658430439,0.11055611931714347,0.011484093037885418,0.08482297242711087,0.08293671527427511,0.07961958665503428,0.07087886220554304,0.1177087959838106,0.07286606852467452,0.06823787982188127,0.040505828790987145,0.0740088571075409,0.050535909298685615,0.07056441641043691,0.062157079710122104,0.0875785794430813,0.05903363954211947,0.06645088397657659,0.06737075822328184,0.05157206981291989,0.027123255036862425,0.08861044662430767,0.08088804023672046,0.1618501315956586,0.10079270025672003,0.0624138967405305,0.0938369290467326,3.418437201428938,0.0,0.16127570332695104,0.07251278266279677,0.15329770211058216,0.06928208381230849,0.0235711470117018,0.050375599689201044,0.015947132630412076,0.09974334662159817,0.06394919433607822,0.07495886146108184,0.07183817160932247,0.197653101258346,0.04675934496313066,0.07882169313288424,0.06849375260969745,0.03864860347804104,0.05653566653601208,0.04049171145496867,0.08757352699251185,0.007608231305681573
0.10202151881646575,0.047988421072183915,0.11295113417477265,0.06388111055719918,0.03444836407657444,0.032678899888881126,0.09648773751623145,0.1841920556983408,0.0045226028865772315,0.09759373525085328,0.0634053822501275,0.1406396880456574,0.021158256260718326,0.1005014150414579,0.14960171938396027,0.14747247741843295,0.04981129904441391,0.0421790334369771,0.06273150890431539,0.19152554016145396,0.05697061555607293,0.07416958934592695,0.08279539173837736,0.04776464654183272,0.09022717042121195,0.10438801181746779,0.09691868077616754,0.03776448433408874,0.07723124059401905,0.016989441873383592,0.8872980444527928,0.07489697773505015,0.04953674450490703,0.05248793588233421,0.11475845128803631,0.11293539526719644,0.07248955128102305,0.12104666033082537,0.05435055371049639,0.016102092526720686,0.07064027905639052,0.14775970946424147,0.04608765879127686,0.05339617480258762,0.10612337083937251,0.07855942392763575,0.08729243755099587,0.061579864007421194,0.054190699061691314,0.058708482791139584,0.05626010545020853,0.1076949175860101,0.13428312118325705,0.019958291767879242,0.07588557765487028,0.07074223730865947,0.11402180950168377,0.06928093394834861,0.1172474931370984,0.06185448540963811,0.11104537686091293,0.03166348533145277,0.0783951811139046,0.06834164962789169,0.07313521146783195,0.052133446679745274,0.082483151769696,0.05939692714162796,0.07933682074533004,0.06411473453328435,0.0577313608844318,0.018408008534549127,0.08859644100153358,0.07504708532396402,0.16520138061682696,0.11861737769859979,0.06503803793389436,0.08500550626527262,3.2135508952380683,0.021342843245307833,0.13132163134726532,0.06962014026740555,0.16392510828651422,0.06860255368647478,0.06385937983340066,0.052324042493361464,0.01757476752360948,0.09535176035308154,0.07211708448537231,0.08068556263164049,0.0639779919903953,0.18911643898621489,0.037300227536377156,0.07651171918619173,0.07435382232817025,0.039129012282878864,0.05176085833831538,0.08345515230868548,0.07254122394045648,0.055935418388674295
0.10258454687450627,0.04192695717310275,0.10751669865609746,0.055165714539959915,0.03412633918286413,0.03197638770229205,0.09582315500472639,0.15545696244727314,0.0019224500400474558,0.09683480920648911,0.06208525876220701,0.14265567293984316,0.024381342959838872,0.1108846825349288,0.17023351233954867,0.14491434919360738,0.04750412707497426,0.04776831690863625,0.06480876870500882,0.11977060809083445,0.053865428481427065,0.07375045184987446,0.1512248436706924,0.04184673286178611,0.15729584930117294,0.09267432641655,0.09666603659704104,0.03162429480625781,0.0813826710570247,0.021365988061701625,0.8449225443267929,0.07575677271605642,0.05429251545976739,0.03764683790766274,0.11827125999837948,0.11481697776643536,0.07398401776607247,0.11900206976648538,0.05316307466809591,0.0,0.12537193613850184,0.15090113168244493,0.04564101954708856,0.0661172117999083,0.11804114478644943,0.07997109438504887,0.09750288845393296,0.05935217148245859,0.05725311067971388,0.056327002319555064,0.057945692301214186,0.09676231007921586,0.11604393494540718,0.01956222104721811,0.07493035713220073,0.07489941722300156,0.08492854791944729,0.07322769958447381,0.11487582611205474,0.05975647682166548,0.2001682182346394,0.047919959892039,0.0742807044907518,0.05154788528054397,0.09046659997302973,0.049405445416636336,0.08687993560946874,0.0622255003871492,0.07553341382605079,0.06697244062809536,0.04789545822851951,0.010210780747861331,0.06701532886795783,0.07106645262148552,0.16082369473921146,0.11358239256631612,0.06555330209563105,0.08126556580681,3.0410717153841293,0.02381919160703246,0.11119483747890661,0.08013980712162566,0.1908801524415344,0.0752844189830376,0.08658468583989228,0.05591736125768882,0.0,0.08361243046645167,0.06623340348981502,0.101398461677965,0.07199395075595612,0.17723610731920342,0.028883760334320104,0.0913708309646612,0.07946098769885804,0.05276420066238776,0.11662395915125001,0.07263574178303465,0.0657029143316728,0.08438694771259238
0.09698411993726667,0.04555859127144039,0.10487417987120164,0.05537991841725979,0.03987124810205429,0.03335720861033759,0.09931417956020774,0.14478773173389123,0.0007762587953303068,0.0900038078561982,0.07614077041069628,0.1213614751652475,0.023993429482494777,0.12652685051423543,0.16072827236519788,0.14741331451622205,0.05025605019911846,0.0569984898953082,0.0660193067750479,0.16705240780225672,0.05493107519946146,0.07676066791232897,0.14616486776331386,0.04050993978458805,0.17007423233033026,0.12558626079935264,0.09396908976593968,0.04277175654924045,0.07939097919899091,0.01814486456560126,0.8644745344957224,0.0670428521778748,0.05184090162216374,0.052338162888332186,0.11571887525450796,0.11423592040282267,0.08681272565788388,0.11276701891763243,0.058462000849400834,0.00840657147983688,0.11796012163696865,0.14405273587733067,0.054976432042031335,0.06762072295616214,0.10953384065972936,0.08188204323671923,0.09996654887985527,0.056146362847743346,0.058450318120230785,0.05602599405808299,0.05858835913347117,0.08421370864860521,0.11677310858791869,0.02798182581104847,0.08163392009939655,0.08177742717485356,0.07827439252968925,0.07104360071696408,0.11326040012363502,0.05224085623965881,0.23736349731692305,0.044307456260868995,0.07248056542362266,0.058581525992709875,0.09093578963917628,0.047752352683065616,0.0813206286017891,0.0561744896255389,0.07612295197533822,0.07054939514540638,0.0552182875985072,0.0,0.07251471560189784,0.06763900276740142,0.15878758857894076,0.10843937954669507,0.06856862819734344,0.07274030516719523,2.8714138874068214,0.014706359037019568,0.1154808542634541,0.06027237894126326,0.23746183929764314,0.06679564090538098,0.0831939669479198,0.07240074556660855,0.003145702928247836,0.07707504208729737,0.07125451324497725,0.09862924507627856,0.08717720609196866,0.15708776161192806,0.032281082516712876,0.07287011261544343,0.07860422691013744,0.05806222401069316,0.0946143284388115,0.05855984230072519,0.062062423685077674,0.10809752663760173
0.08775550538478208,0.04105940845224641,0.0951492873058903,0.04599536863071695,0.03629078984401221,0.029564661177633834,0.09028552145820883,0.12278138009335159,0.0,0.08722926875242529,0.06532250547337998,0.10851802162335482,0.0225209645590581,0.13014311137324716,0.1587942020641992,0.1410871505515841,0.04554667657342647,0.05665780878575575,0.07034729748461423,0.13135026904326347,0.05068460917275585,0.07841030679355389,0.14198080675480138,0.042895635466466485,0.1450235390950433,0.12458239300045779,0.08914658548993776,0.0401376303158084,0.07282999425755173,0.021007233458944723,0.774933572303017,0.058582193185024306,0.055217795881753656,0.06819833824905304,0.08536329915142975,0.11226917513762377,0.0785168220242784,0.10399495292807957,0.0655085767985471,0.014504748036332055,0.09771166704304547,0.13949062170752075,0.0485887482298808,0.06643848572235783,0.10052674102808133,0.06850260988175219,0.09629581006937403,0.05199785112147266,0.06362308411979298,0.04535602586245846,0.05702879864779979,0.06931828778456277,0.10286997583432092,0.0592821337996042,0.071983463168649,0.07278735181765689,0.07070643850271853,0.07181359167864215,0.10847122971456595,0.03307262458497356,0.2511311829933187,0.04638116100633786,0.07551078157606651,0.04851297060230309,0.07590109265813814,0.05086093731848657,0.07861612560774627,0.05023309851014661,0.0740273762529874,0.0677098538847526,0.06742454760935622,0.005852199517735157,0.07562250139953848,0.06264865232003075,0.1643729965919275,0.10738560769823294,0.055122906316309006,0.08390008728984522,2.7355600203012185,0.042934553752173026,0.11584114044037355,0.08881411621110745,0.233155106996851,0.06705599798693732,0.05934944268428158,0.06145347263557739,0.012597133638098706,0.08103732655318831,0.07003154806173838,0.09777652264307647,0.07564192102185707,0.16715907891060336,0.028652761682846088,0.051799185050630664,0.07028945291883176,0.048128440237347185,0.07261630720058275,0.05308245260032174,0.11249410651910452,0.20363999665991203
0.09149225114671267,0.038616374294511945,0.11759023642211366,0.0475575285548171,0.0349141733698187,0.030634362205508327,0.09377352625539874,0.1249194217160591,0.008590551437751745,0.09584047109736737,0.06573223830731406,0.11503232036959231,0.023522107330651673,0.14436698037000198,0.18516239804939671,0.1403887189384943,0.053363635775147925,0.05175203211469079,0.06635382762015274,0.17832452490463782,0.04911545045586502,0.084250720127702,0.1530712367086573,0.040962746275531155,0.12339503245251554,0.139441237537023,0.08671001629031637,0.038772868725214876,0.07442800686085023,0.024305198342131927,0.7444107335752478,0.06196116894535847,0.05062872610491723,0.05414963671891205,0.0787878718023907,0.11592476427954447,0.07062265299670407,0.10882909061478274,0.0776029489031074,0.027660343880454144,0.13433769984076202,0.13396982093358847,0.048972022811736814,0.08311825639129448,0.10584404735136851,0.0742850737327266,0.09204675922110452,0.052292593236452856,0.05765228134405134,0.04595277768603153,0.06312538683044329,0.07051533383819529,0.11242701374173625,0.05775149898787046,0.06534540800454884,0.07591873946562819,0.06518224285021854,0.07120890457785459,0.10178470222203369,0.030999913034265768,0.27808086494996265,0.058458374578328524,0.07737402473243171,0.06842608479546708,0.08020733140479641,0.05826165251549404,0.07617402804961208,0.05149417259956609,0.06285030007708445,0.0640272356320792,0.05857689755231215,0.04454389208109369,0.09340327516032117,0.06615364883240239,0.15821074456474432,0.09868139067448321,0.06627028226551643,0.08775073748244665,2.6633857225467676,0.056382961964838794,0.11239646969737271,0.06623796226370782,0.20559871689880035,0.07536182526543529,0.06499929339296646,0.08807533026272796,0.016530145898206117,0.0720893496477606,0.07386650418983243,0.092532907939521,0.062006790370727184,0.1790079103338004,0.0239836343712636,0.0478113329357403,0.06402044628011967,0.04705914917005466,0.07813526258989965,0.05490461407781921,0.10222855163870921,0.25341971118385015
0.08647612168227316,0.03959128732022112,0.10785013017223398,0.04697049726339883,0.03440824596116761,0.03115954954500429,0.08705347108803356,0.109198507344598,0.009954644103064222,0.09231944715211743,0.061915523681675216,0.12241066004069345,0.019785931138317156,0.14118393032223087,0.19029201153038533,0.14042391699599044,0.053073332849328865,0.03870055403177902,0.0654561330753258,0.12124420623971792,0.050936432274266946,0.08187338633248556,0.1428863394796883,0.04376837421970379,0.10973380652120951,0.1661121405143194,0.08761418425323499,0.03551764493082921,0.07216248552916625,0.020070662660108436,0.7503285348929101,0.06270513462905138,0.037918595157318456,0.034080705619071394,0.06947118370757646,0.12145457676234805,0.07135075016785328,0.10123181032026166,0.06510068994928667,0.06257034370866789,0.11469027766850706,0.1388668265391619,0.05161499789204816,0.07202680019084881,0.1004629683096108,0.07446690345779386,0.09325577123056154,0.055725279379573514,0.05248116545342216,0.05391283916319283,0.05793110263133883,0.06839808801259126,0.09847529014398171,0.05459700763720455,0.06154811219022729,0.07858652026506684,0.06047881498293362,0.06756452789489847,0.10381985378366006,0.03975503575314239,0.3024064796421948,0.058756062565584743,0.06855781853280779,0.0785336784031359,0.07208149963393558,0.07261605495839202,0.07291572880844363,0.05551081905709964,0.0670175289527812,0.060152880708482855,0.04906652996050342,0.02278285378617744,0.08469313871833027,0.06275666462617552,0.1599669232705522,0.10126910225093787,0.07651374594570334,0.08947608630636614,2.5240316059448107,0.10104286472973972,0.1011284819575507,0.07502048512704869,0.1709877702718188,0.07739933323201363,0.06112363158836525,0.08561169409986032,0.026368140420261928,0.07053989510664786,0.06578897268428642,0.08778047183501873,0.0572893691328125,0.12449804378243874,0.01823253446842027,0.04111606074295279,0.06432602552981033,0.03743609665558884,0.06742152091542296,0.05856946585875711,0.0894538555004775,0.3010318326220819
0.08758592453999686,0.05091123733693704,0.11594597013806747,0.05730229677361264,0.03220118733255652,0.03258358156308107,0.09199391709404336,0.09854124832773499,0.03820636800755713,0.0909262385636299,0.06898483523898995,0.12894754384616877,0.024450465671118977,0.15035268858139716,0.26758804080185394,0.14072361194829056,0.05976191639356119,0.02549909947552984,0.06282464797440666,0.16596718873143307,0.05154736599587703,0.09946542571539943,0.11815680050237182,0.05002632977188256,0.10469956643273066,0.18065309244078548,0.09136291890662056,0.03330044909982027,0.06961284834870442,0.023703679994157102,0.8010105915879248,0.061983144169002836,0.034790564125952994,0.019739985965946852,0.07089228515968612,0.10143022184530723,0.0709895946819518,0.09270911710134935,0.06539663373857972,0.05803956295900884,0.15994539788965187,0.14010480895508504,0.04983394019887812,0.09763689509743535,0.09417387966705619,0.07968975412506925,0.08672605817532325,0.055914218470493104,0.051445523771824805,0.050333093864225735,0.06346931227503366,0.05998390170227711,0.08553951751186585,0.039807479894461845,0.05487051374043869,0.0770741146867467,0.054169112148945375,0.0723715338008331,0.10559179442830104,0.03987060922572755,0.32257128401953894,0.056858406848893255,0.06999907394569048,0.059714689316136986,0.08029357657120356,0.07705723815264594,0.07840318473437431,0.05497626018973718,0.05835585141999691,0.05828248630985032,0.06249137102278679,0.04950325486453029,0.07302620372232739,0.0596059497986719,0.16036847727902123,0.0936520970630087,0.08071405768391542,0.08727048455511413,2.369476409324537,0.07159736646023272,0.1021471242632534,0.06269230657336286,0.17980190320312872,0.08199053832745654,0.09651938341235387,0.08262801112618416,0.029156766733382005,0.06208591300330058,0.0828243240142159,0.09391250053582252,0.051460041796176276,0.11679317029261224,0.03891332157627222,0.047240447786308315,0.06382139043352296,0.03636601908753255,0.06636828865791365,0.06458829062020098,0.07243176368276202,0.31769890017556407
